ID;recStartedAt;recEndedAt;plant;plantStatus;date;shift;yield;defectiveProd;energyCons
1341;2021-03-22 16:00:00;2021-03-23 00:00:00;1010;Normal;2021-03-22;2;1276.015725113324;12.204067901508896;227.61567805168005
1342;2021-03-23 00:00:00;2021-03-23 08:00:00;1010;Maintenance;2021-03-23;0;1280.141835658334;12.369097966388464;234.14655794509204
1343;2021-03-23 08:00:00;2021-03-23 16:00:00;1010;Maintenance;2021-03-23;1;801.1667653649139;7.690960477319657;142.1436504762474
1344;2021-03-23 16:00:00;2021-03-24 00:00:00;1010;Fault;2021-03-23;2;1276.98954415543;12.27364686972749;230.42191458251094
1345;2021-03-24 00:00:00;2021-03-24 08:00:00;1010;Maintenance;2021-03-24;0;802.4225378466045;7.7583504467562125;145.16886323180015
1346;2021-03-24 08:00:00;2021-03-24 16:00:00;1010;Normal;2021-03-24;1;1285.5255756528284;12.343487225286394;228.33682680659447
1347;2021-03-24 16:00:00;2021-03-25 00:00:00;1010;Normal;2021-03-24;2;1286.9466054398588;12.36956738768251;228.20338436942802
1348;2021-03-25 00:00:00;2021-03-25 08:00:00;1010;Normal;2021-03-25;0;1280.6313690710397;12.334630323706836;226.8827873470259
1349;2021-03-25 08:00:00;2021-03-25 16:00:00;1010;Maintenance;2021-03-25;1;802.1676427317956;7.760480867316729;148.5317326111811
1350;2021-03-25 16:00:00;2021-03-26 00:00:00;1010;Fault;2021-03-25;2;1279.243667877213;12.242530649130456;228.31111315454865
1351;2021-03-26 00:00:00;2021-03-26 08:00:00;1010;Maintenance;2021-03-26;0;799.6358657692117;7.7698392472516895;149.28581093763933
1352;2021-03-26 08:00:00;2021-03-26 16:00:00;1010;Maintenance;2021-03-26;1;482.4743757388674;4.690392568387511;91.23702513767552
1353;2021-03-26 16:00:00;2021-03-27 00:00:00;1010;Maintenance;2021-03-26;2;1117.9439338154436;10.749104558671265;199.70420843112697
1354;2021-03-27 00:00:00;2021-03-27 08:00:00;1010;Normal;2021-03-27;0;1289.077536625444;12.39212408947935;228.487333578672
1355;2021-03-27 08:00:00;2021-03-27 16:00:00;1010;Normal;2021-03-27;1;1282.7512374869011;12.324776329002376;227.2940922524087
1356;2021-03-27 16:00:00;2021-03-28 00:00:00;1010;Normal;2021-03-27;2;1282.1146819371677;12.34959112723922;228.3516092415408
1357;2021-03-28 00:00:00;2021-03-28 08:00:00;1010;Normal;2021-03-28;0;1273.3447137025337;12.203847089152326;227.52768996894096
1358;2021-03-28 08:00:00;2021-03-28 16:00:00;1010;Normal;2021-03-28;1;1286.231778103927;12.331231702479942;227.3471614654865
1359;2021-03-28 16:00:00;2021-03-29 00:00:00;1010;Normal;2021-03-28;2;1282.1383477590325;12.275418218935425;228.12448764019172
1360;2021-03-29 00:00:00;2021-03-29 08:00:00;1010;Normal;2021-03-29;0;1283.4364918528938;12.301598510413603;228.7235988035233
1361;2021-03-29 08:00:00;2021-03-29 16:00:00;1010;Normal;2021-03-29;1;1279.9816399526737;12.30731125255393;228.75842316730262
1362;2021-03-29 16:00:00;2021-03-30 00:00:00;1010;Normal;2021-03-29;2;1277.2793798990874;12.24344984314202;228.29951941676384
1363;2021-03-30 00:00:00;2021-03-30 08:00:00;1010;Normal;2021-03-30;0;1282.422867073167;12.331552179583253;227.84594537854298
1364;2021-03-30 08:00:00;2021-03-30 16:00:00;1010;Fault;2021-03-30;1;1280.0636779242934;12.266670552027161;230.16696710047628
1365;2021-03-30 16:00:00;2021-03-31 00:00:00;1010;Maintenance;2021-03-30;2;796.8397824807762;7.6866966956404;147.52155382377688
1366;2021-03-31 00:00:00;2021-03-31 08:00:00;1010;Normal;2021-03-31;0;1274.3492000086576;12.214140943845706;228.3527542529082
1367;2021-03-31 08:00:00;2021-03-31 16:00:00;1010;Normal;2021-03-31;1;1283.5468730547286;12.309743505984034;228.5041351309946
1368;2021-03-31 16:00:00;2021-04-01 00:00:00;1010;Maintenance;2021-03-31;2;959.9301816911171;10.533334232296745;175.22584928135774
1369;2021-04-01 00:00:00;2021-04-01 08:00:00;1010;Maintenance;2021-04-01;0;478.39399362283916;4.605052180883792;85.58397222013804
1370;2021-04-01 08:00:00;2021-04-01 16:00:00;1010;Maintenance;2021-04-01;1;796.3486793536565;7.74549372824193;148.5473227643128
1371;2021-04-01 16:00:00;2021-04-02 00:00:00;1010;Normal;2021-04-01;2;1277.708273391663;12.221920248333477;228.28600615961548
1372;2021-04-02 00:00:00;2021-04-02 08:00:00;1010;Normal;2021-04-02;0;1281.06067606799;12.310291625559518;228.09635780562672
1373;2021-04-02 08:00:00;2021-04-02 16:00:00;1010;Normal;2021-04-02;1;1285.8333737146995;12.333095044920128;228.0051365801447
1374;2021-04-02 16:00:00;2021-04-03 00:00:00;1010;Normal;2021-04-02;2;1275.7692325032035;12.2360082233226;228.33123668655801
1375;2021-04-03 00:00:00;2021-04-03 08:00:00;1010;Normal;2021-04-03;0;1276.2055432746;12.267560619911652;228.23135181850338
1376;2021-04-03 08:00:00;2021-04-03 16:00:00;1010;Normal;2021-04-03;1;1276.3548947579152;12.257310372003996;228.6553349161398
1377;2021-04-03 16:00:00;2021-04-04 00:00:00;1010;Normal;2021-04-03;2;1278.5548108619341;12.304901835237414;227.38541490676747
1378;2021-04-04 00:00:00;2021-04-04 08:00:00;1010;Normal;2021-04-04;0;1278.8132243549803;12.27772471064019;228.44173311773437
1379;2021-04-04 08:00:00;2021-04-04 16:00:00;1010;Normal;2021-04-04;1;1281.5759311150418;12.267654162535216;228.12452588381382
1380;2021-04-04 16:00:00;2021-04-05 00:00:00;1010;Normal;2021-04-04;2;1274.4437082009044;12.239803735591728;228.60387997924371
1381;2021-04-05 00:00:00;2021-04-05 08:00:00;1010;Normal;2021-04-05;0;1285.4972120251377;12.345137242758751;228.06543789885072
1382;2021-04-05 08:00:00;2021-04-05 16:00:00;1010;Normal;2021-04-05;1;1281.398629843391;12.329966255400254;229.00317596016714
1383;2021-04-05 16:00:00;2021-04-06 00:00:00;1010;Normal;2021-04-05;2;1283.9679044036923;12.345625772688253;228.2336724091234
1384;2021-04-06 00:00:00;2021-04-06 08:00:00;1010;Normal;2021-04-06;0;1279.5034888162377;12.296802669602334;227.63290364430196
1385;2021-04-06 08:00:00;2021-04-06 16:00:00;1010;Normal;2021-04-06;1;1286.727763036644;12.388837371022552;228.38740333239735
1386;2021-04-06 16:00:00;2021-04-07 00:00:00;1010;Normal;2021-04-06;2;1277.2024966388078;12.28723315545449;228.14018620240665
1387;2021-04-07 00:00:00;2021-04-07 08:00:00;1010;Normal;2021-04-07;0;1280.6011215627557;12.342794121037823;227.46966372294986
1388;2021-04-07 08:00:00;2021-04-07 16:00:00;1010;Normal;2021-04-07;1;1291.8259797549235;12.397269631123073;227.83122851298722
1389;2021-04-07 16:00:00;2021-04-08 00:00:00;1010;Normal;2021-04-07;2;1282.1634300899166;12.23093815814065;228.03852329280696
1390;2021-04-08 00:00:00;2021-04-08 08:00:00;1010;Normal;2021-04-08;0;1275.0846639005788;12.298224654111504;228.2179667031257
1391;2021-04-08 08:00:00;2021-04-08 16:00:00;1010;Normal;2021-04-08;1;1283.8169318766625;12.330525022567278;228.60177309958468
1392;2021-04-08 16:00:00;2021-04-09 00:00:00;1010;Normal;2021-04-08;2;1273.7942066284022;12.276055689958714;227.5747509420978
1393;2021-04-09 00:00:00;2021-04-09 08:00:00;1010;Normal;2021-04-09;0;1278.6970319141744;12.317042897163759;227.0187395512314
1394;2021-04-09 08:00:00;2021-04-09 16:00:00;1010;Normal;2021-04-09;1;1280.728338769924;12.335829041897952;227.7452614093425
1395;2021-04-09 16:00:00;2021-04-10 00:00:00;1010;Normal;2021-04-09;2;1276.9984930022472;12.256317622092393;228.240016324628
1396;2021-04-10 00:00:00;2021-04-10 08:00:00;1010;Normal;2021-04-10;0;1280.5623707281586;12.237318697364175;227.56656469730532
1397;2021-04-10 08:00:00;2021-04-10 16:00:00;1010;Normal;2021-04-10;1;1280.2168804811724;12.290804657585307;227.8802931565396
1398;2021-04-10 16:00:00;2021-04-11 00:00:00;1010;Fault;2021-04-10;2;1282.4212858309188;12.243482575073408;229.07974038679012
1399;2021-04-11 00:00:00;2021-04-11 08:00:00;1010;Maintenance;2021-04-11;0;799.9880667045417;7.741139570749343;147.17904379886912
1400;2021-04-11 08:00:00;2021-04-11 16:00:00;1010;Normal;2021-04-11;1;1286.276158481775;12.31194083639188;228.06911282030188
1401;2021-04-11 16:00:00;2021-04-12 00:00:00;1010;Normal;2021-04-11;2;1280.8433711927682;12.276617525312927;227.41321151934895
1402;2021-04-12 00:00:00;2021-04-12 08:00:00;1010;Normal;2021-04-12;0;1283.9309178974795;12.320622650614094;227.64117258941158
1403;2021-04-12 08:00:00;2021-04-12 16:00:00;1010;Normal;2021-04-12;1;1276.4358567281092;12.225566322900928;228.3960591087835
1404;2021-04-12 16:00:00;2021-04-13 00:00:00;1010;Normal;2021-04-12;2;1268.3846250679762;12.136000458884343;228.1848824933015
1405;2021-04-13 00:00:00;2021-04-13 08:00:00;1010;Normal;2021-04-13;0;1276.4677689746923;12.2390177166785;227.6727471497081
1406;2021-04-13 08:00:00;2021-04-13 16:00:00;1010;Normal;2021-04-13;1;1271.3978176519727;12.231562875430587;228.14830276746545
1407;2021-04-13 16:00:00;2021-04-14 00:00:00;1010;Maintenance;2021-04-13;2;1282.3694668824355;9.414717505141867;238.04396767072475
1408;2021-04-14 00:00:00;2021-04-14 08:00:00;1010;Maintenance;2021-04-14;0;0.0;0.0;0.0
1409;2021-04-14 08:00:00;2021-04-14 16:00:00;1010;Maintenance;2021-04-14;1;797.9081982985856;7.669989461910436;142.2431554091671
1410;2021-04-14 16:00:00;2021-04-15 00:00:00;1010;Maintenance;2021-04-14;2;1277.8037137125732;12.291658125033141;233.60963907699949
1411;2021-04-15 00:00:00;2021-04-15 08:00:00;1010;Maintenance;2021-04-15;0;798.9247441759427;7.672083062923526;142.5105959794552
1412;2021-04-15 08:00:00;2021-04-15 16:00:00;1010;Normal;2021-04-15;1;1271.0725671329196;12.2244595291969;227.84419011571555
1413;2021-04-15 16:00:00;2021-04-16 00:00:00;1010;Normal;2021-04-15;2;1286.965303997618;12.357459564502994;228.25115490721277
1414;2021-04-16 00:00:00;2021-04-16 08:00:00;1010;Normal;2021-04-16;0;1275.4711046396149;12.216980536907002;227.67319713417294
1415;2021-04-16 08:00:00;2021-04-16 16:00:00;1010;Normal;2021-04-16;1;1279.248334522212;12.245052631596794;227.0658952309893
1416;2021-04-16 16:00:00;2021-04-17 00:00:00;1010;Normal;2021-04-16;2;1285.9820484815343;12.307784678750519;227.4923330128526
1417;2021-04-17 00:00:00;2021-04-17 08:00:00;1010;Normal;2021-04-17;0;1289.5680706549401;12.422802896711902;227.91561208021253
1418;2021-04-17 08:00:00;2021-04-17 16:00:00;1010;Normal;2021-04-17;1;1272.0571481942316;12.277263973724848;228.65471945301138
1419;2021-04-17 16:00:00;2021-04-18 00:00:00;1010;Normal;2021-04-17;2;1283.2148237224867;12.282007754821034;228.12946316694826
1420;2021-04-18 00:00:00;2021-04-18 08:00:00;1010;Fault;2021-04-18;0;1281.6836134002124;12.317755329573506;231.29650950425244
1421;2021-04-18 08:00:00;2021-04-18 16:00:00;1010;Maintenance;2021-04-18;1;801.814086148654;7.7685636619856115;145.0166516015705
1422;2021-04-18 16:00:00;2021-04-19 00:00:00;1010;Normal;2021-04-18;2;1271.859203284369;12.21357241418185;228.03681109443215
1423;2021-04-19 00:00:00;2021-04-19 08:00:00;1010;Normal;2021-04-19;0;1287.4398665855906;12.34109268390129;228.08194111683687
1424;2021-04-19 08:00:00;2021-04-19 16:00:00;1010;Normal;2021-04-19;1;1277.0737116163089;12.337765095039703;228.51052379719607
1425;2021-04-19 16:00:00;2021-04-20 00:00:00;1010;Normal;2021-04-19;2;1283.5156689334922;12.386770487744052;227.91237831190716
1426;2021-04-20 00:00:00;2021-04-20 08:00:00;1010;Normal;2021-04-20;0;1278.9031256847397;12.31602435243218;227.76798012881804
1427;2021-04-20 08:00:00;2021-04-20 16:00:00;1010;Normal;2021-04-20;1;1279.5050344695387;12.237640502261925;228.26869321541324
1428;2021-04-20 16:00:00;2021-04-21 00:00:00;1010;Normal;2021-04-20;2;1285.8804615505326;12.342017195229584;227.46330753682517
1429;2021-04-21 00:00:00;2021-04-21 08:00:00;1010;Normal;2021-04-21;0;1279.937193777858;12.298372331102687;227.74621544406628
1430;2021-04-21 08:00:00;2021-04-21 16:00:00;1010;Maintenance;2021-04-21;1;1116.1255430744889;10.802525875424168;205.4100140878734
1431;2021-04-21 16:00:00;2021-04-22 00:00:00;1010;Maintenance;2021-04-21;2;958.7115224010761;9.20508285044391;171.29698932736505
1432;2021-04-22 00:00:00;2021-04-22 08:00:00;1010;Normal;2021-04-22;0;1283.9360478832307;12.33619160947604;227.69452663535606
1433;2021-04-22 08:00:00;2021-04-22 16:00:00;1010;Normal;2021-04-22;1;1281.223558447937;12.240227430369043;228.74886579689132
1434;2021-04-22 16:00:00;2021-04-23 00:00:00;1010;Normal;2021-04-22;2;1271.4022647381357;12.21924899366495;227.73089778822248
1435;2021-04-23 00:00:00;2021-04-23 08:00:00;1010;Normal;2021-04-23;0;1279.125933087642;12.297361543006891;227.70756477618767
1436;2021-04-23 08:00:00;2021-04-23 16:00:00;1010;Normal;2021-04-23;1;1276.027117874094;12.28760588198128;228.1574209802621
1437;2021-04-23 16:00:00;2021-04-24 00:00:00;1010;Normal;2021-04-23;2;1288.4316612435555;12.382186109045197;228.04828344676145
1438;2021-04-24 00:00:00;2021-04-24 08:00:00;1010;Normal;2021-04-24;0;1289.5846867547127;12.411373269587129;228.07286400238456
1439;2021-04-24 08:00:00;2021-04-24 16:00:00;1010;Normal;2021-04-24;1;1288.0557289062917;12.364334459942324;227.8951904087983
1440;2021-04-24 16:00:00;2021-04-25 00:00:00;1010;Normal;2021-04-24;2;1279.42179881723;12.259726634169773;227.97391893276645
1441;2021-04-25 00:00:00;2021-04-25 08:00:00;1010;Normal;2021-04-25;0;1289.0639401450755;12.36376858878291;227.80101731882763
1442;2021-04-25 08:00:00;2021-04-25 16:00:00;1010;Normal;2021-04-25;1;1278.6996619723445;12.3042217904159;228.15590266068787
1443;2021-04-25 16:00:00;2021-04-26 00:00:00;1010;Normal;2021-04-25;2;1274.9380190634718;12.222613280478493;228.56589653227587
1444;2021-04-26 00:00:00;2021-04-26 08:00:00;1010;Normal;2021-04-26;0;1276.0387826437905;12.229828549800823;228.22053938350817
1445;2021-04-26 08:00:00;2021-04-26 16:00:00;1010;Normal;2021-04-26;1;1287.9471049412673;12.377627935424576;228.68150798123472
1446;2021-04-26 16:00:00;2021-04-27 00:00:00;1010;Normal;2021-04-26;2;1275.0539114111712;12.279773350630856;228.09187514084687
1447;2021-04-27 00:00:00;2021-04-27 08:00:00;1010;Normal;2021-04-27;0;1281.6920755859664;12.326249834947225;227.74310925296874
1448;2021-04-27 08:00:00;2021-04-27 16:00:00;1010;Normal;2021-04-27;1;1283.1556376948658;12.309632867153212;228.36950397972592
1449;2021-04-27 16:00:00;2021-04-28 00:00:00;1010;Normal;2021-04-27;2;1279.0463548203704;12.28149228598469;228.32457592431695
1450;2021-04-28 00:00:00;2021-04-28 08:00:00;1010;Normal;2021-04-28;0;1284.8229014198946;12.312030600352966;227.96227628667833
1451;2021-04-28 08:00:00;2021-04-28 16:00:00;1010;Normal;2021-04-28;1;1283.3229998594175;12.334382268075126;228.60915751953402
1452;2021-04-28 16:00:00;2021-04-29 00:00:00;1010;Normal;2021-04-28;2;1276.5748330604185;12.23370057011682;228.5835170813879
1453;2021-04-29 00:00:00;2021-04-29 08:00:00;1010;Normal;2021-04-29;0;1280.5688929791038;12.282745156406834;228.26513220488752
1454;2021-04-29 08:00:00;2021-04-29 16:00:00;1010;Normal;2021-04-29;1;1279.0469279420715;12.297389181577435;228.40022642573456
1455;2021-04-29 16:00:00;2021-04-30 00:00:00;1010;Normal;2021-04-29;2;1272.9127599283142;12.20728137622809;227.7300544965684
1456;2021-04-30 00:00:00;2021-04-30 08:00:00;1010;Normal;2021-04-30;0;1288.1229166071407;12.371235856783091;228.13276282703757
1457;2021-04-30 08:00:00;2021-04-30 16:00:00;1010;Normal;2021-04-30;1;1271.12190113706;12.165893719904894;227.94749606724812
1458;2021-04-30 16:00:00;2021-05-01 00:00:00;1010;Normal;2021-04-30;2;1268.5902375209564;12.14332678432285;227.45243576559858
1459;2021-05-01 00:00:00;2021-05-01 08:00:00;1010;Normal;2021-05-01;0;1282.6992825862005;12.364147580299187;228.19294257133953
1460;2021-05-01 08:00:00;2021-05-01 16:00:00;1010;Normal;2021-05-01;1;1275.4289900655358;12.181872763140294;227.16828858303654
1461;2021-05-01 16:00:00;2021-05-02 00:00:00;1010;Normal;2021-05-01;2;1285.2027023766418;12.366595698331414;228.0557904325409
1462;2021-05-02 00:00:00;2021-05-02 08:00:00;1010;Normal;2021-05-02;0;1278.4122471712728;12.286054137496244;228.38186766783951
1463;2021-05-02 08:00:00;2021-05-02 16:00:00;1010;Normal;2021-05-02;1;1279.1333200942272;12.263992212939321;228.06989700078267
1464;2021-05-02 16:00:00;2021-05-03 00:00:00;1010;Normal;2021-05-02;2;1279.5985408244985;12.254244446711292;227.62811484983834
1465;2021-05-03 00:00:00;2021-05-03 08:00:00;1010;Normal;2021-05-03;0;1281.1603882162558;12.283780399330558;228.02701274331923
1466;2021-05-03 08:00:00;2021-05-03 16:00:00;1010;Normal;2021-05-03;1;1283.8692104066563;12.31184235763746;228.86652051764355
1467;2021-05-03 16:00:00;2021-05-04 00:00:00;1010;Normal;2021-05-03;2;1277.3129150994196;12.260326904244602;227.7946816801827
1468;2021-05-04 00:00:00;2021-05-04 08:00:00;1010;Normal;2021-05-04;0;1281.7426675935963;12.317795648916944;228.03396385389863
1469;2021-05-04 08:00:00;2021-05-04 16:00:00;1010;Normal;2021-05-04;1;1282.142370234018;12.284311124552612;228.0704982327914
1470;2021-05-04 16:00:00;2021-05-05 00:00:00;1010;Normal;2021-05-04;2;1289.223163674259;12.382743839145379;227.98771784955753
1471;2021-05-05 00:00:00;2021-05-05 08:00:00;1010;Normal;2021-05-05;0;1287.3345419617854;12.404114264008772;228.01673039627428
1472;2021-05-05 08:00:00;2021-05-05 16:00:00;1010;Normal;2021-05-05;1;1274.7026427957396;12.27584309313086;227.05110127030912
1473;2021-05-05 16:00:00;2021-05-06 00:00:00;1010;Normal;2021-05-05;2;1280.5651079111358;12.288689703567465;228.10845747907337
1474;2021-05-06 00:00:00;2021-05-06 08:00:00;1010;Normal;2021-05-06;0;1278.2325734779859;12.300159878147698;228.7955541391525
1475;2021-05-06 08:00:00;2021-05-06 16:00:00;1010;Normal;2021-05-06;1;1282.3917128393311;12.33615744224189;228.0867498986566
1476;2021-05-06 16:00:00;2021-05-07 00:00:00;1010;Normal;2021-05-06;2;1283.630560092831;12.308287107036739;228.96003840081715
1477;2021-05-07 00:00:00;2021-05-07 08:00:00;1010;Normal;2021-05-07;0;1280.5507949666885;12.240390354656764;228.19163084889382
1478;2021-05-07 08:00:00;2021-05-07 16:00:00;1010;Normal;2021-05-07;1;1287.414835004703;12.376652602945821;227.88022278246441
1479;2021-05-07 16:00:00;2021-05-08 00:00:00;1010;Normal;2021-05-07;2;1286.720559073184;12.357811169371724;228.40857813730838
1480;2021-05-08 00:00:00;2021-05-08 08:00:00;1010;Normal;2021-05-08;0;1277.52288383742;12.276450910412622;228.35492600245362
1481;2021-05-08 08:00:00;2021-05-08 16:00:00;1010;Normal;2021-05-08;1;1275.1006185087028;12.251786186273852;228.43998357950113
1482;2021-05-08 16:00:00;2021-05-09 00:00:00;1010;Normal;2021-05-08;2;1287.2667591946167;12.340106703892056;228.42379666669518
1483;2021-05-09 00:00:00;2021-05-09 08:00:00;1010;Normal;2021-05-09;0;1284.0826501545555;12.329258244977742;227.6768072178792
1484;2021-05-09 08:00:00;2021-05-09 16:00:00;1010;Normal;2021-05-09;1;1278.6803273621406;12.300060772587575;227.67833225198677
1485;2021-05-09 16:00:00;2021-05-10 00:00:00;1010;Fault;2021-05-09;2;1284.5958123221153;12.363591194288468;228.20956820653137
1486;2021-05-10 00:00:00;2021-05-10 08:00:00;1010;Maintenance;2021-05-10;0;798.5725990756055;7.742824956922341;148.25949610027746
1487;2021-05-10 08:00:00;2021-05-10 16:00:00;1010;Normal;2021-05-10;1;1276.1006049815182;12.231395119462235;228.2082941012364
1488;2021-05-10 16:00:00;2021-05-11 00:00:00;1010;Normal;2021-05-10;2;1283.464552232451;12.312379501759288;228.03902471486913
1489;2021-05-11 00:00:00;2021-05-11 08:00:00;1010;Normal;2021-05-11;0;1277.9287418485965;12.26658953914347;228.75882310189508
1490;2021-05-11 08:00:00;2021-05-11 16:00:00;1010;Normal;2021-05-11;1;1284.245836819681;12.35846115680498;227.77243113289128
1491;2021-05-11 16:00:00;2021-05-12 00:00:00;1010;Normal;2021-05-11;2;1281.1411310776741;12.296064101316727;228.0191554366856
1492;2021-05-12 00:00:00;2021-05-12 08:00:00;1010;Fault;2021-05-12;0;1278.7958327706217;12.320829060416038;229.5415700141428
1493;2021-05-12 08:00:00;2021-05-12 16:00:00;1010;Maintenance;2021-05-12;1;802.3436385506654;7.719628115350044;146.80000144963745
1494;2021-05-12 16:00:00;2021-05-13 00:00:00;1010;Normal;2021-05-12;2;1282.7539457980345;12.297603117491093;227.9215801369189
1495;2021-05-13 00:00:00;2021-05-13 08:00:00;1010;Normal;2021-05-13;0;1281.8770923964523;12.30753511526545;228.19108137943059
1496;2021-05-13 08:00:00;2021-05-13 16:00:00;1010;Normal;2021-05-13;1;1280.4055174480043;12.309121497004213;227.92063824554697
1497;2021-05-13 16:00:00;2021-05-14 00:00:00;1010;Normal;2021-05-13;2;1280.8864805561398;12.325974864641912;228.24794827168995
1498;2021-05-14 00:00:00;2021-05-14 08:00:00;1010;Normal;2021-05-14;0;1272.4307869553797;12.262262183014744;228.31438134077425
1499;2021-05-14 08:00:00;2021-05-14 16:00:00;1010;Normal;2021-05-14;1;1278.1652210913974;12.350971922898083;227.49795393133945
1500;2021-05-14 16:00:00;2021-05-15 00:00:00;1010;Normal;2021-05-14;2;1284.3137386586482;12.320195803449291;228.17136273454892
1501;2021-05-15 00:00:00;2021-05-15 08:00:00;1010;Normal;2021-05-15;0;1273.5389352424818;12.209613546627656;228.08508157909534
1502;2021-05-15 08:00:00;2021-05-15 16:00:00;1010;Normal;2021-05-15;1;1284.5469444845005;12.319953454853914;227.65914339470476
1503;2021-05-15 16:00:00;2021-05-16 00:00:00;1010;Normal;2021-05-15;2;1281.2390871124846;12.289038753715237;228.14514061241738
1504;2021-05-16 00:00:00;2021-05-16 08:00:00;1010;Normal;2021-05-16;0;1282.2109509957604;12.29408164125038;227.1637387657667
1505;2021-05-16 08:00:00;2021-05-16 16:00:00;1010;Normal;2021-05-16;1;1284.1245098702725;12.351748226214893;228.00320948509278
1506;2021-05-16 16:00:00;2021-05-17 00:00:00;1010;Normal;2021-05-16;2;1281.139754195012;12.292718553286534;227.8325972409762
1507;2021-05-17 00:00:00;2021-05-17 08:00:00;1010;Normal;2021-05-17;0;1278.9016294926112;12.333451024535734;228.86231944756764
1508;2021-05-17 08:00:00;2021-05-17 16:00:00;1010;Normal;2021-05-17;1;1284.7483510467334;12.30413787092062;227.86094627147938
1509;2021-05-17 16:00:00;2021-05-18 00:00:00;1010;Normal;2021-05-17;2;1286.676108086189;12.315249821247814;228.11253529268473
1510;2021-05-18 00:00:00;2021-05-18 08:00:00;1010;Normal;2021-05-18;0;1275.9343110578748;12.268102421042848;227.91686053433892
1511;2021-05-18 08:00:00;2021-05-18 16:00:00;1010;Normal;2021-05-18;1;1280.4878697421152;12.330720597224119;228.0306238216437
1512;2021-05-18 16:00:00;2021-05-19 00:00:00;1010;Normal;2021-05-18;2;1279.677943365926;12.260681142604511;227.2728542223931
1513;2021-05-19 00:00:00;2021-05-19 08:00:00;1010;Normal;2021-05-19;0;1280.160050444803;12.315567132497556;227.8846956741025
1514;2021-05-19 08:00:00;2021-05-19 16:00:00;1010;Normal;2021-05-19;1;1282.390218738525;12.31405056364886;228.2331511356341
1515;2021-05-19 16:00:00;2021-05-20 00:00:00;1010;Normal;2021-05-19;2;1279.804346971384;12.277747737368685;228.23409157002874
1516;2021-05-20 00:00:00;2021-05-20 08:00:00;1010;Normal;2021-05-20;0;1277.6336569413356;12.305249778171797;228.13399972288778
1517;2021-05-20 08:00:00;2021-05-20 16:00:00;1010;Normal;2021-05-20;1;1274.444762561903;12.196171622297852;227.94143599965105
1518;2021-05-20 16:00:00;2021-05-21 00:00:00;1010;Normal;2021-05-20;2;1287.1226946602064;12.326229694454126;226.98292128148995
1519;2021-05-21 00:00:00;2021-05-21 08:00:00;1010;Normal;2021-05-21;0;1276.3851454096498;12.266347274434944;227.11199908006378
1520;2021-05-21 08:00:00;2021-05-21 16:00:00;1010;Normal;2021-05-21;1;1279.869694390422;12.3098412081217;228.12263355334974
1521;2021-05-21 16:00:00;2021-05-22 00:00:00;1010;Normal;2021-05-21;2;1278.8129131489864;12.315748879028892;227.61415777483026
1522;2021-05-22 00:00:00;2021-05-22 08:00:00;1010;Normal;2021-05-22;0;1274.8303232812507;12.22344920278452;228.26867359264685
1523;2021-05-22 08:00:00;2021-05-22 16:00:00;1010;Normal;2021-05-22;1;1276.4811122689418;12.244028260196052;227.8041685399642
1524;2021-05-22 16:00:00;2021-05-23 00:00:00;1010;Normal;2021-05-22;2;1278.01840064331;12.275103563532626;227.9861332298728
1525;2021-05-23 00:00:00;2021-05-23 08:00:00;1010;Normal;2021-05-23;0;1287.092675858872;12.340824668334967;227.40133438376995
1526;2021-05-23 08:00:00;2021-05-23 16:00:00;1010;Normal;2021-05-23;1;1280.4113455400475;12.294447792877913;227.7032023990437
1527;2021-05-23 16:00:00;2021-05-24 00:00:00;1010;Normal;2021-05-23;2;1274.465168493066;12.245925428723378;228.19539741819582
1528;2021-05-24 00:00:00;2021-05-24 08:00:00;1010;Normal;2021-05-24;0;1278.164699698689;12.257296336010747;228.38553323286763
1529;2021-05-24 08:00:00;2021-05-24 16:00:00;1010;Normal;2021-05-24;1;1285.9912317725873;12.346957526028843;228.31508928408175
1530;2021-05-24 16:00:00;2021-05-25 00:00:00;1010;Normal;2021-05-24;2;1282.45447202603;12.322988593489415;227.73727348077722
1531;2021-05-25 00:00:00;2021-05-25 08:00:00;1010;Normal;2021-05-25;0;1276.0173847597769;12.203854112132078;227.73864818038024
1532;2021-05-25 08:00:00;2021-05-25 16:00:00;1010;Normal;2021-05-25;1;1276.278557339761;12.240382547453896;227.46191663673412
1533;2021-05-25 16:00:00;2021-05-26 00:00:00;1010;Normal;2021-05-25;2;1287.874634042131;12.343009621477432;227.9252912792553
1534;2021-05-26 00:00:00;2021-05-26 08:00:00;1010;Normal;2021-05-26;0;1290.4105331658914;12.387078481106139;227.63596685012783
1535;2021-05-26 08:00:00;2021-05-26 16:00:00;1010;Normal;2021-05-26;1;1277.0099168930672;12.28195213107563;228.43090554518182
1536;2021-05-26 16:00:00;2021-05-27 00:00:00;1010;Normal;2021-05-26;2;1288.6016373105676;12.43038108275902;228.23319405350927
1537;2021-05-27 00:00:00;2021-05-27 08:00:00;1010;Normal;2021-05-27;0;1288.7425683665338;12.390950418639369;228.08936250633553
1538;2021-05-27 08:00:00;2021-05-27 16:00:00;1010;Normal;2021-05-27;1;1274.3962420589828;12.2710793676142;228.54384395195223
1539;2021-05-27 16:00:00;2021-05-28 00:00:00;1010;Normal;2021-05-27;2;1281.0698335943182;12.29479411341011;227.52079267451313
