ID;recStartedAt;recEndedAt;equipment_NR;toEquipmentStatus_code;plantCond_ID
8571;2020-12-23 00:00:00;2020-12-23 08:00:00;220300032;OK;1072
8572;2020-12-23 00:00:00;2020-12-23 08:00:00;220300033;OK;1072
8573;2020-12-23 00:00:00;2020-12-23 08:00:00;220300034;OK;1072
8574;2020-12-23 00:00:00;2020-12-23 08:00:00;220300035;OK;1072
8575;2020-12-23 00:00:00;2020-12-23 08:00:00;220300036;OK;1072
8576;2020-12-23 08:00:00;2020-12-23 16:00:00;220300010;OK;1073
8577;2020-12-23 08:00:00;2020-12-23 16:00:00;220300020;OK;1073
8578;2020-12-23 08:00:00;2020-12-23 16:00:00;220300031;OK;1073
8579;2020-12-23 08:00:00;2020-12-23 16:00:00;220300032;OK;1073
8580;2020-12-23 08:00:00;2020-12-23 16:00:00;220300033;OK;1073
8581;2020-12-23 08:00:00;2020-12-23 16:00:00;220300034;OK;1073
8582;2020-12-23 08:00:00;2020-12-23 16:00:00;220300035;OK;1073
8583;2020-12-23 08:00:00;2020-12-23 16:00:00;220300036;OK;1073
8584;2020-12-23 16:00:00;2020-12-24 00:00:00;220300010;OK;1074
8585;2020-12-23 16:00:00;2020-12-24 00:00:00;220300020;OK;1074
8586;2020-12-23 16:00:00;2020-12-24 00:00:00;220300031;OK;1074
8587;2020-12-23 16:00:00;2020-12-24 00:00:00;220300032;OK;1074
8588;2020-12-23 16:00:00;2020-12-24 00:00:00;220300033;OK;1074
8589;2020-12-23 16:00:00;2020-12-24 00:00:00;220300034;OK;1074
8590;2020-12-23 16:00:00;2020-12-24 00:00:00;220300035;OK;1074
8591;2020-12-23 16:00:00;2020-12-24 00:00:00;220300036;OK;1074
8592;2020-12-24 00:00:00;2020-12-24 08:00:00;220300010;OK;1075
8593;2020-12-24 00:00:00;2020-12-24 08:00:00;220300020;OK;1075
8594;2020-12-24 00:00:00;2020-12-24 08:00:00;220300031;OK;1075
8595;2020-12-24 00:00:00;2020-12-24 08:00:00;220300032;OK;1075
8596;2020-12-24 00:00:00;2020-12-24 08:00:00;220300033;OK;1075
8597;2020-12-24 00:00:00;2020-12-24 08:00:00;220300034;OK;1075
8598;2020-12-24 00:00:00;2020-12-24 08:00:00;220300035;OK;1075
8599;2020-12-24 00:00:00;2020-12-24 08:00:00;220300036;OK;1075
8600;2020-12-24 08:00:00;2020-12-24 16:00:00;220300010;OK;1076
8601;2020-12-24 08:00:00;2020-12-24 16:00:00;220300020;OK;1076
8602;2020-12-24 08:00:00;2020-12-24 16:00:00;220300031;OK;1076
8603;2020-12-24 08:00:00;2020-12-24 16:00:00;220300032;OK;1076
8604;2020-12-24 08:00:00;2020-12-24 16:00:00;220300033;OK;1076
8605;2020-12-24 08:00:00;2020-12-24 16:00:00;220300034;OK;1076
8606;2020-12-24 08:00:00;2020-12-24 16:00:00;220300035;OK;1076
8607;2020-12-24 08:00:00;2020-12-24 16:00:00;220300036;OK;1076
8608;2020-12-24 16:00:00;2020-12-25 00:00:00;220300010;OK;1077
8609;2020-12-24 16:00:00;2020-12-25 00:00:00;220300020;OK;1077
8610;2020-12-24 16:00:00;2020-12-25 00:00:00;220300031;OK;1077
8611;2020-12-24 16:00:00;2020-12-25 00:00:00;220300032;OK;1077
8612;2020-12-24 16:00:00;2020-12-25 00:00:00;220300033;OK;1077
8613;2020-12-24 16:00:00;2020-12-25 00:00:00;220300034;OK;1077
8614;2020-12-24 16:00:00;2020-12-25 00:00:00;220300035;OK;1077
8615;2020-12-24 16:00:00;2020-12-25 00:00:00;220300036;OK;1077
8616;2020-12-25 00:00:00;2020-12-25 08:00:00;220300010;OK;1078
8617;2020-12-25 00:00:00;2020-12-25 08:00:00;220300020;OK;1078
8618;2020-12-25 00:00:00;2020-12-25 08:00:00;220300031;OK;1078
8619;2020-12-25 00:00:00;2020-12-25 08:00:00;220300032;OK;1078
8620;2020-12-25 00:00:00;2020-12-25 08:00:00;220300033;OK;1078
8621;2020-12-25 00:00:00;2020-12-25 08:00:00;220300034;OK;1078
8622;2020-12-25 00:00:00;2020-12-25 08:00:00;220300035;OK;1078
8623;2020-12-25 00:00:00;2020-12-25 08:00:00;220300036;OK;1078
8624;2020-12-25 08:00:00;2020-12-25 16:00:00;220300010;OK;1079
8625;2020-12-25 08:00:00;2020-12-25 16:00:00;220300020;OK;1079
8626;2020-12-25 08:00:00;2020-12-25 16:00:00;220300031;OK;1079
8627;2020-12-25 08:00:00;2020-12-25 16:00:00;220300032;OK;1079
8628;2020-12-25 08:00:00;2020-12-25 16:00:00;220300033;OK;1079
8629;2020-12-25 08:00:00;2020-12-25 16:00:00;220300034;OK;1079
8630;2020-12-25 08:00:00;2020-12-25 16:00:00;220300035;OK;1079
8631;2020-12-25 08:00:00;2020-12-25 16:00:00;220300036;OK;1079
8632;2020-12-25 16:00:00;2020-12-26 00:00:00;220300010;OK;1080
8633;2020-12-25 16:00:00;2020-12-26 00:00:00;220300020;OK;1080
8634;2020-12-25 16:00:00;2020-12-26 00:00:00;220300031;OK;1080
8635;2020-12-25 16:00:00;2020-12-26 00:00:00;220300032;OK;1080
8636;2020-12-25 16:00:00;2020-12-26 00:00:00;220300033;OK;1080
8637;2020-12-25 16:00:00;2020-12-26 00:00:00;220300034;OK;1080
8638;2020-12-25 16:00:00;2020-12-26 00:00:00;220300035;OK;1080
8639;2020-12-25 16:00:00;2020-12-26 00:00:00;220300036;OK;1080
8640;2020-12-26 00:00:00;2020-12-26 08:00:00;220300010;MT;1081
8641;2020-12-26 00:00:00;2020-12-26 08:00:00;220300020;MT;1081
8642;2020-12-26 00:00:00;2020-12-26 08:00:00;220300031;MT;1081
8643;2020-12-26 00:00:00;2020-12-26 08:00:00;220300032;MT;1081
8644;2020-12-26 00:00:00;2020-12-26 08:00:00;220300033;MT;1081
8645;2020-12-26 00:00:00;2020-12-26 08:00:00;220300034;MT;1081
8646;2020-12-26 00:00:00;2020-12-26 08:00:00;220300035;MT;1081
8647;2020-12-26 00:00:00;2020-12-26 08:00:00;220300036;MT;1081
8648;2020-12-26 08:00:00;2020-12-26 16:00:00;220300010;MT;1082
8649;2020-12-26 08:00:00;2020-12-26 16:00:00;220300020;MT;1082
8650;2020-12-26 08:00:00;2020-12-26 16:00:00;220300031;MT;1082
8651;2020-12-26 08:00:00;2020-12-26 16:00:00;220300032;MT;1082
8652;2020-12-26 08:00:00;2020-12-26 16:00:00;220300033;MT;1082
8653;2020-12-26 08:00:00;2020-12-26 16:00:00;220300034;MT;1082
8654;2020-12-26 08:00:00;2020-12-26 16:00:00;220300035;MT;1082
8655;2020-12-26 08:00:00;2020-12-26 16:00:00;220300036;MT;1082
8656;2020-12-26 16:00:00;2020-12-27 00:00:00;220300010;MT;1083
8657;2020-12-26 16:00:00;2020-12-27 00:00:00;220300020;MT;1083
8658;2020-12-26 16:00:00;2020-12-27 00:00:00;220300031;MT;1083
8659;2020-12-26 16:00:00;2020-12-27 00:00:00;220300032;MT;1083
8660;2020-12-26 16:00:00;2020-12-27 00:00:00;220300033;MT;1083
8661;2020-12-26 16:00:00;2020-12-27 00:00:00;220300034;MT;1083
8662;2020-12-26 16:00:00;2020-12-27 00:00:00;220300035;MT;1083
8663;2020-12-26 16:00:00;2020-12-27 00:00:00;220300036;MT;1083
8664;2020-12-27 00:00:00;2020-12-27 08:00:00;220300010;OK;1084
8665;2020-12-27 00:00:00;2020-12-27 08:00:00;220300020;OK;1084
8666;2020-12-27 00:00:00;2020-12-27 08:00:00;220300031;OK;1084
8667;2020-12-27 00:00:00;2020-12-27 08:00:00;220300032;OK;1084
8668;2020-12-27 00:00:00;2020-12-27 08:00:00;220300033;OK;1084
8669;2020-12-27 00:00:00;2020-12-27 08:00:00;220300034;OK;1084
8670;2020-12-27 00:00:00;2020-12-27 08:00:00;220300035;OK;1084
8671;2020-12-27 00:00:00;2020-12-27 08:00:00;220300036;OK;1084
8672;2020-12-27 08:00:00;2020-12-27 16:00:00;220300010;OK;1085
8673;2020-12-27 08:00:00;2020-12-27 16:00:00;220300020;OK;1085
8674;2020-12-27 08:00:00;2020-12-27 16:00:00;220300031;OK;1085
8675;2020-12-27 08:00:00;2020-12-27 16:00:00;220300032;OK;1085
8676;2020-12-27 08:00:00;2020-12-27 16:00:00;220300033;OK;1085
8677;2020-12-27 08:00:00;2020-12-27 16:00:00;220300034;OK;1085
8678;2020-12-27 08:00:00;2020-12-27 16:00:00;220300035;OK;1085
8679;2020-12-27 08:00:00;2020-12-27 16:00:00;220300036;OK;1085
8680;2020-12-27 16:00:00;2020-12-28 00:00:00;220300010;OK;1086
8681;2020-12-27 16:00:00;2020-12-28 00:00:00;220300020;OK;1086
8682;2020-12-27 16:00:00;2020-12-28 00:00:00;220300031;OK;1086
8683;2020-12-27 16:00:00;2020-12-28 00:00:00;220300032;OK;1086
8684;2020-12-27 16:00:00;2020-12-28 00:00:00;220300033;OK;1086
8685;2020-12-27 16:00:00;2020-12-28 00:00:00;220300034;OK;1086
8686;2020-12-27 16:00:00;2020-12-28 00:00:00;220300035;OK;1086
8687;2020-12-27 16:00:00;2020-12-28 00:00:00;220300036;OK;1086
8688;2020-12-28 00:00:00;2020-12-28 08:00:00;220300010;OK;1087
8689;2020-12-28 00:00:00;2020-12-28 08:00:00;220300020;OK;1087
8690;2020-12-28 00:00:00;2020-12-28 08:00:00;220300031;OK;1087
8691;2020-12-28 00:00:00;2020-12-28 08:00:00;220300032;OK;1087
8692;2020-12-28 00:00:00;2020-12-28 08:00:00;220300033;OK;1087
8693;2020-12-28 00:00:00;2020-12-28 08:00:00;220300034;OK;1087
8694;2020-12-28 00:00:00;2020-12-28 08:00:00;220300035;OK;1087
8695;2020-12-28 00:00:00;2020-12-28 08:00:00;220300036;OK;1087
8696;2020-12-28 08:00:00;2020-12-28 16:00:00;220300010;OK;1088
8697;2020-12-28 08:00:00;2020-12-28 16:00:00;220300020;OK;1088
8698;2020-12-28 08:00:00;2020-12-28 16:00:00;220300031;OK;1088
8699;2020-12-28 08:00:00;2020-12-28 16:00:00;220300032;OK;1088
8700;2020-12-28 08:00:00;2020-12-28 16:00:00;220300033;OK;1088
8701;2020-12-28 08:00:00;2020-12-28 16:00:00;220300034;OK;1088
8702;2020-12-28 08:00:00;2020-12-28 16:00:00;220300035;OK;1088
8703;2020-12-28 08:00:00;2020-12-28 16:00:00;220300036;OK;1088
8704;2020-12-28 16:00:00;2020-12-29 00:00:00;220300010;OK;1089
8705;2020-12-28 16:00:00;2020-12-29 00:00:00;220300020;OK;1089
8706;2020-12-28 16:00:00;2020-12-29 00:00:00;220300031;OK;1089
8707;2020-12-28 16:00:00;2020-12-29 00:00:00;220300032;OK;1089
8708;2020-12-28 16:00:00;2020-12-29 00:00:00;220300033;OK;1089
8709;2020-12-28 16:00:00;2020-12-29 00:00:00;220300034;OK;1089
8710;2020-12-28 16:00:00;2020-12-29 00:00:00;220300035;OK;1089
8711;2020-12-28 16:00:00;2020-12-29 00:00:00;220300036;OK;1089
8712;2020-12-29 00:00:00;2020-12-29 08:00:00;220300010;OK;1090
8713;2020-12-29 00:00:00;2020-12-29 08:00:00;220300020;OK;1090
8714;2020-12-29 00:00:00;2020-12-29 08:00:00;220300031;OK;1090
8715;2020-12-29 00:00:00;2020-12-29 08:00:00;220300032;OK;1090
8716;2020-12-29 00:00:00;2020-12-29 08:00:00;220300033;OK;1090
8717;2020-12-29 00:00:00;2020-12-29 08:00:00;220300034;OK;1090
8718;2020-12-29 00:00:00;2020-12-29 08:00:00;220300035;OK;1090
8719;2020-12-29 00:00:00;2020-12-29 08:00:00;220300036;OK;1090
8720;2020-12-29 08:00:00;2020-12-29 16:00:00;220300010;OK;1091
8721;2020-12-29 08:00:00;2020-12-29 16:00:00;220300020;OK;1091
8722;2020-12-29 08:00:00;2020-12-29 16:00:00;220300031;OK;1091
8723;2020-12-29 08:00:00;2020-12-29 16:00:00;220300032;OK;1091
8724;2020-12-29 08:00:00;2020-12-29 16:00:00;220300033;OK;1091
8725;2020-12-29 08:00:00;2020-12-29 16:00:00;220300034;OK;1091
8726;2020-12-29 08:00:00;2020-12-29 16:00:00;220300035;OK;1091
8727;2020-12-29 08:00:00;2020-12-29 16:00:00;220300036;OK;1091
8728;2020-12-29 16:00:00;2020-12-30 00:00:00;220300010;OK;1092
8729;2020-12-29 16:00:00;2020-12-30 00:00:00;220300020;OK;1092
8730;2020-12-29 16:00:00;2020-12-30 00:00:00;220300031;OK;1092
8731;2020-12-29 16:00:00;2020-12-30 00:00:00;220300032;OK;1092
8732;2020-12-29 16:00:00;2020-12-30 00:00:00;220300033;OK;1092
8733;2020-12-29 16:00:00;2020-12-30 00:00:00;220300034;OK;1092
8734;2020-12-29 16:00:00;2020-12-30 00:00:00;220300035;OK;1092
8735;2020-12-29 16:00:00;2020-12-30 00:00:00;220300036;OK;1092
8736;2020-12-30 00:00:00;2020-12-30 08:00:00;220300010;OK;1093
8737;2020-12-30 00:00:00;2020-12-30 08:00:00;220300020;OK;1093
8738;2020-12-30 00:00:00;2020-12-30 08:00:00;220300031;OK;1093
8739;2020-12-30 00:00:00;2020-12-30 08:00:00;220300032;OK;1093
8740;2020-12-30 00:00:00;2020-12-30 08:00:00;220300033;OK;1093
8741;2020-12-30 00:00:00;2020-12-30 08:00:00;220300034;OK;1093
8742;2020-12-30 00:00:00;2020-12-30 08:00:00;220300035;OK;1093
8743;2020-12-30 00:00:00;2020-12-30 08:00:00;220300036;OK;1093
8744;2020-12-30 08:00:00;2020-12-30 16:00:00;220300010;OK;1094
8745;2020-12-30 08:00:00;2020-12-30 16:00:00;220300020;OK;1094
8746;2020-12-30 08:00:00;2020-12-30 16:00:00;220300031;OK;1094
8747;2020-12-30 08:00:00;2020-12-30 16:00:00;220300032;OK;1094
8748;2020-12-30 08:00:00;2020-12-30 16:00:00;220300033;OK;1094
8749;2020-12-30 08:00:00;2020-12-30 16:00:00;220300034;OK;1094
8750;2020-12-30 08:00:00;2020-12-30 16:00:00;220300035;OK;1094
8751;2020-12-30 08:00:00;2020-12-30 16:00:00;220300036;OK;1094
8752;2020-12-30 16:00:00;2020-12-31 00:00:00;220300010;OK;1095
8753;2020-12-30 16:00:00;2020-12-31 00:00:00;220300020;OK;1095
8754;2020-12-30 16:00:00;2020-12-31 00:00:00;220300031;OK;1095
8755;2020-12-30 16:00:00;2020-12-31 00:00:00;220300032;OK;1095
8756;2020-12-30 16:00:00;2020-12-31 00:00:00;220300033;OK;1095
8757;2020-12-30 16:00:00;2020-12-31 00:00:00;220300034;OK;1095
8758;2020-12-30 16:00:00;2020-12-31 00:00:00;220300035;OK;1095
8759;2020-12-30 16:00:00;2020-12-31 00:00:00;220300036;OK;1095
8760;2020-12-31 00:00:00;2020-12-31 08:00:00;220300010;OK;1096
8761;2020-12-31 00:00:00;2020-12-31 08:00:00;220300020;OK;1096
8762;2020-12-31 00:00:00;2020-12-31 08:00:00;220300031;OK;1096
8763;2020-12-31 00:00:00;2020-12-31 08:00:00;220300032;OK;1096
8764;2020-12-31 00:00:00;2020-12-31 08:00:00;220300033;OK;1096
8765;2020-12-31 00:00:00;2020-12-31 08:00:00;220300034;OK;1096
8766;2020-12-31 00:00:00;2020-12-31 08:00:00;220300035;OK;1096
8767;2020-12-31 00:00:00;2020-12-31 08:00:00;220300036;OK;1096
8768;2020-12-31 08:00:00;2020-12-31 16:00:00;220300010;OK;1097
8769;2020-12-31 08:00:00;2020-12-31 16:00:00;220300020;OK;1097
8770;2020-12-31 08:00:00;2020-12-31 16:00:00;220300031;OK;1097
8771;2020-12-31 08:00:00;2020-12-31 16:00:00;220300032;OK;1097
8772;2020-12-31 08:00:00;2020-12-31 16:00:00;220300033;OK;1097
8773;2020-12-31 08:00:00;2020-12-31 16:00:00;220300034;OK;1097
8774;2020-12-31 08:00:00;2020-12-31 16:00:00;220300035;OK;1097
8775;2020-12-31 08:00:00;2020-12-31 16:00:00;220300036;OK;1097
8776;2020-12-31 16:00:00;2021-01-01 00:00:00;220300010;OK;1098
8777;2020-12-31 16:00:00;2021-01-01 00:00:00;220300020;OK;1098
8778;2020-12-31 16:00:00;2021-01-01 00:00:00;220300031;OK;1098
8779;2020-12-31 16:00:00;2021-01-01 00:00:00;220300032;OK;1098
8780;2020-12-31 16:00:00;2021-01-01 00:00:00;220300033;OK;1098
8781;2020-12-31 16:00:00;2021-01-01 00:00:00;220300034;OK;1098
8782;2020-12-31 16:00:00;2021-01-01 00:00:00;220300035;OK;1098
8783;2020-12-31 16:00:00;2021-01-01 00:00:00;220300036;OK;1098
8784;2021-01-01 00:00:00;2021-01-01 08:00:00;220300010;OK;1099
8785;2021-01-01 00:00:00;2021-01-01 08:00:00;220300020;OK;1099
8786;2021-01-01 00:00:00;2021-01-01 08:00:00;220300031;OK;1099
8787;2021-01-01 00:00:00;2021-01-01 08:00:00;220300032;OK;1099
8788;2021-01-01 00:00:00;2021-01-01 08:00:00;220300033;OK;1099
8789;2021-01-01 00:00:00;2021-01-01 08:00:00;220300034;OK;1099
8790;2021-01-01 00:00:00;2021-01-01 08:00:00;220300035;OK;1099
8791;2021-01-01 00:00:00;2021-01-01 08:00:00;220300036;OK;1099
8792;2021-01-01 08:00:00;2021-01-01 16:00:00;220300010;OK;1100
8793;2021-01-01 08:00:00;2021-01-01 16:00:00;220300020;OK;1100
8794;2021-01-01 08:00:00;2021-01-01 16:00:00;220300031;OK;1100
8795;2021-01-01 08:00:00;2021-01-01 16:00:00;220300032;OK;1100
8796;2021-01-01 08:00:00;2021-01-01 16:00:00;220300033;OK;1100
8797;2021-01-01 08:00:00;2021-01-01 16:00:00;220300034;OK;1100
8798;2021-01-01 08:00:00;2021-01-01 16:00:00;220300035;OK;1100
8799;2021-01-01 08:00:00;2021-01-01 16:00:00;220300036;OK;1100
8800;2021-01-01 16:00:00;2021-01-02 00:00:00;220300010;OK;1101
8801;2021-01-01 16:00:00;2021-01-02 00:00:00;220300020;OK;1101
8802;2021-01-01 16:00:00;2021-01-02 00:00:00;220300031;OK;1101
8803;2021-01-01 16:00:00;2021-01-02 00:00:00;220300032;OK;1101
8804;2021-01-01 16:00:00;2021-01-02 00:00:00;220300033;OK;1101
8805;2021-01-01 16:00:00;2021-01-02 00:00:00;220300034;OK;1101
8806;2021-01-01 16:00:00;2021-01-02 00:00:00;220300035;OK;1101
8807;2021-01-01 16:00:00;2021-01-02 00:00:00;220300036;OK;1101
8808;2021-01-02 00:00:00;2021-01-02 08:00:00;220300010;OK;1102
8809;2021-01-02 00:00:00;2021-01-02 08:00:00;220300020;OK;1102
8810;2021-01-02 00:00:00;2021-01-02 08:00:00;220300031;OK;1102
8811;2021-01-02 00:00:00;2021-01-02 08:00:00;220300032;OK;1102
8812;2021-01-02 00:00:00;2021-01-02 08:00:00;220300033;OK;1102
8813;2021-01-02 00:00:00;2021-01-02 08:00:00;220300034;OK;1102
8814;2021-01-02 00:00:00;2021-01-02 08:00:00;220300035;OK;1102
8815;2021-01-02 00:00:00;2021-01-02 08:00:00;220300036;OK;1102
8816;2021-01-02 08:00:00;2021-01-02 16:00:00;220300010;OK;1103
8817;2021-01-02 08:00:00;2021-01-02 16:00:00;220300020;OK;1103
8818;2021-01-02 08:00:00;2021-01-02 16:00:00;220300031;OK;1103
8819;2021-01-02 08:00:00;2021-01-02 16:00:00;220300032;OK;1103
8820;2021-01-02 08:00:00;2021-01-02 16:00:00;220300033;OK;1103
8821;2021-01-02 08:00:00;2021-01-02 16:00:00;220300034;OK;1103
8822;2021-01-02 08:00:00;2021-01-02 16:00:00;220300035;OK;1103
8823;2021-01-02 08:00:00;2021-01-02 16:00:00;220300036;OK;1103
8824;2021-01-02 16:00:00;2021-01-03 00:00:00;220300010;OK;1104
8825;2021-01-02 16:00:00;2021-01-03 00:00:00;220300020;OK;1104
8826;2021-01-02 16:00:00;2021-01-03 00:00:00;220300031;OK;1104
8827;2021-01-02 16:00:00;2021-01-03 00:00:00;220300032;OK;1104
8828;2021-01-02 16:00:00;2021-01-03 00:00:00;220300033;OK;1104
8829;2021-01-02 16:00:00;2021-01-03 00:00:00;220300034;OK;1104
8830;2021-01-02 16:00:00;2021-01-03 00:00:00;220300035;OK;1104
8831;2021-01-02 16:00:00;2021-01-03 00:00:00;220300036;OK;1104
8832;2021-01-03 00:00:00;2021-01-03 08:00:00;220300010;OK;1105
8833;2021-01-03 00:00:00;2021-01-03 08:00:00;220300020;OK;1105
8834;2021-01-03 00:00:00;2021-01-03 08:00:00;220300031;OK;1105
8835;2021-01-03 00:00:00;2021-01-03 08:00:00;220300032;OK;1105
8836;2021-01-03 00:00:00;2021-01-03 08:00:00;220300033;OK;1105
8837;2021-01-03 00:00:00;2021-01-03 08:00:00;220300034;OK;1105
8838;2021-01-03 00:00:00;2021-01-03 08:00:00;220300035;OK;1105
8839;2021-01-03 00:00:00;2021-01-03 08:00:00;220300036;OK;1105
8840;2021-01-03 08:00:00;2021-01-03 16:00:00;220300010;OK;1106
8841;2021-01-03 08:00:00;2021-01-03 16:00:00;220300020;OK;1106
8842;2021-01-03 08:00:00;2021-01-03 16:00:00;220300031;OK;1106
8843;2021-01-03 08:00:00;2021-01-03 16:00:00;220300032;OK;1106
8844;2021-01-03 08:00:00;2021-01-03 16:00:00;220300033;OK;1106
8845;2021-01-03 08:00:00;2021-01-03 16:00:00;220300034;OK;1106
8846;2021-01-03 08:00:00;2021-01-03 16:00:00;220300035;OK;1106
8847;2021-01-03 08:00:00;2021-01-03 16:00:00;220300036;OK;1106
8848;2021-01-03 16:00:00;2021-01-04 00:00:00;220300010;OK;1107
8849;2021-01-03 16:00:00;2021-01-04 00:00:00;220300020;OK;1107
8850;2021-01-03 16:00:00;2021-01-04 00:00:00;220300031;OK;1107
8851;2021-01-03 16:00:00;2021-01-04 00:00:00;220300032;OK;1107
8852;2021-01-03 16:00:00;2021-01-04 00:00:00;220300033;OK;1107
8853;2021-01-03 16:00:00;2021-01-04 00:00:00;220300034;OK;1107
8854;2021-01-03 16:00:00;2021-01-04 00:00:00;220300035;OK;1107
8855;2021-01-03 16:00:00;2021-01-04 00:00:00;220300036;OK;1107
8856;2021-01-04 00:00:00;2021-01-04 08:00:00;220300010;OK;1108
8857;2021-01-04 00:00:00;2021-01-04 08:00:00;220300020;OK;1108
8858;2021-01-04 00:00:00;2021-01-04 08:00:00;220300031;OK;1108
8859;2021-01-04 00:00:00;2021-01-04 08:00:00;220300032;OK;1108
8860;2021-01-04 00:00:00;2021-01-04 08:00:00;220300033;OK;1108
8861;2021-01-04 00:00:00;2021-01-04 08:00:00;220300034;OK;1108
8862;2021-01-04 00:00:00;2021-01-04 08:00:00;220300035;OK;1108
8863;2021-01-04 00:00:00;2021-01-04 08:00:00;220300036;OK;1108
8864;2021-01-04 08:00:00;2021-01-04 16:00:00;220300010;OK;1109
8865;2021-01-04 08:00:00;2021-01-04 16:00:00;220300020;OK;1109
8866;2021-01-04 08:00:00;2021-01-04 16:00:00;220300031;OK;1109
8867;2021-01-04 08:00:00;2021-01-04 16:00:00;220300032;OK;1109
8868;2021-01-04 08:00:00;2021-01-04 16:00:00;220300033;OK;1109
8869;2021-01-04 08:00:00;2021-01-04 16:00:00;220300034;OK;1109
8870;2021-01-04 08:00:00;2021-01-04 16:00:00;220300035;OK;1109
8871;2021-01-04 08:00:00;2021-01-04 16:00:00;220300036;OK;1109
8872;2021-01-04 16:00:00;2021-01-05 00:00:00;220300010;OK;1110
8873;2021-01-04 16:00:00;2021-01-05 00:00:00;220300020;OK;1110
8874;2021-01-04 16:00:00;2021-01-05 00:00:00;220300031;OK;1110
8875;2021-01-04 16:00:00;2021-01-05 00:00:00;220300032;OK;1110
8876;2021-01-04 16:00:00;2021-01-05 00:00:00;220300033;OK;1110
8877;2021-01-04 16:00:00;2021-01-05 00:00:00;220300034;OK;1110
8878;2021-01-04 16:00:00;2021-01-05 00:00:00;220300035;OK;1110
8879;2021-01-04 16:00:00;2021-01-05 00:00:00;220300036;OK;1110
8880;2021-01-05 00:00:00;2021-01-05 08:00:00;220300010;OK;1111
8881;2021-01-05 00:00:00;2021-01-05 08:00:00;220300020;OK;1111
8882;2021-01-05 00:00:00;2021-01-05 08:00:00;220300031;OK;1111
8883;2021-01-05 00:00:00;2021-01-05 08:00:00;220300032;OK;1111
8884;2021-01-05 00:00:00;2021-01-05 08:00:00;220300033;OK;1111
8885;2021-01-05 00:00:00;2021-01-05 08:00:00;220300034;OK;1111
8886;2021-01-05 00:00:00;2021-01-05 08:00:00;220300035;OK;1111
8887;2021-01-05 00:00:00;2021-01-05 08:00:00;220300036;OK;1111
8888;2021-01-05 08:00:00;2021-01-05 16:00:00;220300010;OK;1112
8889;2021-01-05 08:00:00;2021-01-05 16:00:00;220300020;OK;1112
8890;2021-01-05 08:00:00;2021-01-05 16:00:00;220300031;OK;1112
8891;2021-01-05 08:00:00;2021-01-05 16:00:00;220300032;OK;1112
8892;2021-01-05 08:00:00;2021-01-05 16:00:00;220300033;OK;1112
8893;2021-01-05 08:00:00;2021-01-05 16:00:00;220300034;OK;1112
8894;2021-01-05 08:00:00;2021-01-05 16:00:00;220300035;OK;1112
8895;2021-01-05 08:00:00;2021-01-05 16:00:00;220300036;OK;1112
8896;2021-01-05 16:00:00;2021-01-06 00:00:00;220300010;OK;1113
8897;2021-01-05 16:00:00;2021-01-06 00:00:00;220300020;OK;1113
8898;2021-01-05 16:00:00;2021-01-06 00:00:00;220300031;OK;1113
8899;2021-01-05 16:00:00;2021-01-06 00:00:00;220300032;OK;1113
8900;2021-01-05 16:00:00;2021-01-06 00:00:00;220300033;OK;1113
8901;2021-01-05 16:00:00;2021-01-06 00:00:00;220300034;OK;1113
8902;2021-01-05 16:00:00;2021-01-06 00:00:00;220300035;OK;1113
8903;2021-01-05 16:00:00;2021-01-06 00:00:00;220300036;OK;1113
8904;2021-01-06 00:00:00;2021-01-06 08:00:00;220300010;OK;1114
8905;2021-01-06 00:00:00;2021-01-06 08:00:00;220300020;OK;1114
8906;2021-01-06 00:00:00;2021-01-06 08:00:00;220300031;OK;1114
8907;2021-01-06 00:00:00;2021-01-06 08:00:00;220300032;OK;1114
8908;2021-01-06 00:00:00;2021-01-06 08:00:00;220300033;OK;1114
8909;2021-01-06 00:00:00;2021-01-06 08:00:00;220300034;OK;1114
8910;2021-01-06 00:00:00;2021-01-06 08:00:00;220300035;OK;1114
8911;2021-01-06 00:00:00;2021-01-06 08:00:00;220300036;OK;1114
8912;2021-01-06 08:00:00;2021-01-06 16:00:00;220300010;OK;1115
8913;2021-01-06 08:00:00;2021-01-06 16:00:00;220300020;OK;1115
8914;2021-01-06 08:00:00;2021-01-06 16:00:00;220300031;OK;1115
8915;2021-01-06 08:00:00;2021-01-06 16:00:00;220300032;OK;1115
8916;2021-01-06 08:00:00;2021-01-06 16:00:00;220300033;OK;1115
8917;2021-01-06 08:00:00;2021-01-06 16:00:00;220300034;OK;1115
8918;2021-01-06 08:00:00;2021-01-06 16:00:00;220300035;OK;1115
8919;2021-01-06 08:00:00;2021-01-06 16:00:00;220300036;OK;1115
8920;2021-01-06 16:00:00;2021-01-07 00:00:00;220300010;OK;1116
8921;2021-01-06 16:00:00;2021-01-07 00:00:00;220300020;OK;1116
8922;2021-01-06 16:00:00;2021-01-07 00:00:00;220300031;OK;1116
8923;2021-01-06 16:00:00;2021-01-07 00:00:00;220300032;OK;1116
8924;2021-01-06 16:00:00;2021-01-07 00:00:00;220300033;OK;1116
8925;2021-01-06 16:00:00;2021-01-07 00:00:00;220300034;OK;1116
8926;2021-01-06 16:00:00;2021-01-07 00:00:00;220300035;OK;1116
8927;2021-01-06 16:00:00;2021-01-07 00:00:00;220300036;OK;1116
