ID,detectedAt,detectedDate,equipment,anomalyType_code,rawValue,confidence,status,eqCond_ID
843,2021-07-06 03:20:00,2021-07-06,220300031,A2,/media/LGPsound/anomaly2/clip0478.wav,0.7257348603090915,24,13250
844,2021-07-06 03:30:00,2021-07-06,220300031,A2,/media/LGPsound/anomaly2/clip0690.wav,0.9090357425275267,24,13250
845,2021-07-06 03:40:00,2021-07-06,220300031,A1,/media/LGPsound/anomaly1/clip0123.wav,0.8018092573578266,24,13250
846,2021-07-06 03:50:00,2021-07-06,220300031,A1,/media/LGPsound/anomaly1/clip0665.wav,0.7765499521810172,24,13250
847,2021-07-13 01:00:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0196.wav,0.968520214835109,24,13420
848,2021-07-13 01:10:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0361.wav,0.8336778502386502,24,13420
849,2021-07-13 01:20:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0318.wav,0.7443102215683154,24,13420
850,2021-07-13 01:30:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0137.wav,0.9772660821124253,24,13420
851,2021-07-13 01:40:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0282.wav,0.7226568564810226,24,13420
852,2021-07-13 01:50:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0824.wav,0.7279677980270106,24,13420
853,2021-07-13 02:00:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0858.wav,0.8333567368203311,24,13420
854,2021-07-13 02:10:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0628.wav,0.8817870445582169,24,13420
855,2021-07-13 02:20:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0654.wav,0.7128514717580661,24,13420
856,2021-07-13 02:30:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0483.wav,0.8211637019356772,24,13420
857,2021-07-13 02:40:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0455.wav,0.8856407173071339,24,13420
858,2021-07-13 02:50:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0031.wav,0.7475585711416016,24,13420
859,2021-07-13 03:00:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0716.wav,0.8789307042957062,24,13420
860,2021-07-13 03:10:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0031.wav,0.7302592719340056,24,13420
861,2021-07-13 03:20:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0410.wav,0.9579845687236553,24,13420
862,2021-07-13 03:30:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0513.wav,0.9098210550926511,24,13420
863,2021-07-13 03:40:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0361.wav,0.9552776474102498,24,13420
864,2021-07-13 03:50:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0410.wav,0.7185589739678941,24,13420
865,2021-07-13 04:00:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0726.wav,0.851982872961314,24,13420
866,2021-07-13 04:10:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0219.wav,0.769455613641665,24,13420
867,2021-07-13 04:20:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0494.wav,0.7044861800336822,24,13420
868,2021-07-13 04:30:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0434.wav,0.901439251018759,24,13420
869,2021-07-13 04:40:00,2021-07-13,220300033,A2,/media/LGPsound/anomaly2/clip0691.wav,0.8076748532163915,24,13420
870,2021-07-13 04:50:00,2021-07-13,220300033,A1,/media/LGPsound/anomaly1/clip0323.wav,0.873453004451749,24,13420
871,2021-07-13 17:00:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0070.wav,0.960300798837372,24,13434
872,2021-07-13 17:10:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0368.wav,0.7590127704806171,24,13434
873,2021-07-13 17:20:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0809.wav,0.7894540051955419,24,13434
874,2021-07-13 17:30:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0425.wav,0.7340675410493602,24,13434
875,2021-07-13 17:40:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0285.wav,0.8380607979324516,24,13434
876,2021-07-13 17:50:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0835.wav,0.8255909508150661,24,13434
877,2021-07-13 18:00:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0542.wav,0.9466612735188012,24,13434
878,2021-07-13 18:10:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0835.wav,0.9517497555087843,24,13434
879,2021-07-13 18:20:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0134.wav,0.8409730178491597,24,13434
880,2021-07-13 18:30:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0126.wav,0.8493694672157277,24,13434
881,2021-07-13 18:40:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0464.wav,0.7147684120097434,24,13434
882,2021-07-13 18:50:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0338.wav,0.9287341898676537,24,13434
883,2021-07-13 19:00:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0086.wav,0.8037998864925199,24,13434
884,2021-07-13 19:10:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0988.wav,0.7085554683819736,24,13434
885,2021-07-13 19:20:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0799.wav,0.8485014782971433,24,13434
886,2021-07-13 19:30:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0470.wav,0.8972744288584268,24,13434
887,2021-07-13 19:40:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0433.wav,0.7042347526180746,24,13434
888,2021-07-13 19:50:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0855.wav,0.9610043944434266,24,13434
889,2021-07-13 20:00:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0277.wav,0.707098868846658,24,13434
890,2021-07-13 20:10:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0964.wav,0.8490602224635847,24,13434
891,2021-07-13 20:20:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0754.wav,0.8903074433729649,24,13434
892,2021-07-13 20:30:00,2021-07-13,220300031,A2,/media/LGPsound/anomaly2/clip0963.wav,0.8805942025025849,24,13434
893,2021-07-13 20:40:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0107.wav,0.9675462878539276,24,13434
894,2021-07-13 20:50:00,2021-07-13,220300031,A1,/media/LGPsound/anomaly1/clip0763.wav,0.872603930564967,24,13434
895,2021-07-16 08:00:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0361.wav,0.75350107625507,24,13507
896,2021-07-16 08:10:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0445.wav,0.8116161953144747,24,13507
897,2021-07-16 08:20:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0492.wav,0.84033652113699,24,13507
898,2021-07-16 08:30:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0994.wav,0.9693697414683503,24,13507
899,2021-07-16 08:40:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0691.wav,0.7178647691194047,24,13507
900,2021-07-16 08:50:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0643.wav,0.8578186172905636,24,13507
901,2021-07-16 09:00:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0070.wav,0.7732894620134668,24,13507
902,2021-07-16 09:10:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0541.wav,0.7932128521882399,24,13507
903,2021-07-16 09:20:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0393.wav,0.9417263790965795,24,13507
904,2021-07-16 09:30:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0615.wav,0.8717943512854043,24,13507
905,2021-07-16 09:40:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0249.wav,0.8817542750695664,24,13507
906,2021-07-16 09:50:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0282.wav,0.9632883944043221,24,13507
907,2021-07-16 10:00:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0993.wav,0.7193692813314587,24,13507
908,2021-07-16 10:10:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0784.wav,0.9622000218811716,24,13507
909,2021-07-16 10:20:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0968.wav,0.7913010087483672,24,13507
910,2021-07-16 10:30:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0763.wav,0.7772209033898785,24,13507
911,2021-07-16 10:40:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0999.wav,0.8400278896049225,24,13507
912,2021-07-16 10:50:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0041.wav,0.941018775101647,24,13507
913,2021-07-16 11:00:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0261.wav,0.7977486143962501,24,13507
914,2021-07-16 11:10:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0541.wav,0.8923522153254939,24,13507
915,2021-07-16 11:20:00,2021-07-16,220300032,A1,/media/LGPsound/anomaly1/clip0019.wav,0.7029898092913386,24,13507
916,2021-07-16 11:30:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0722.wav,0.9037679713841708,24,13507
917,2021-07-16 11:40:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0677.wav,0.8720690082343431,24,13507
918,2021-07-16 11:50:00,2021-07-16,220300032,A2,/media/LGPsound/anomaly2/clip0899.wav,0.7671985745217356,24,13507
919,2021-07-19 01:00:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0674.wav,0.710157400167051,24,13563
920,2021-07-19 01:10:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0885.wav,0.9374364937988217,24,13563
921,2021-07-19 01:20:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0658.wav,0.9717147417102219,24,13563
922,2021-07-19 01:30:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0858.wav,0.877663136935202,24,13563
923,2021-07-19 01:40:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0781.wav,0.7441655817713275,24,13563
924,2021-07-19 01:50:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0669.wav,0.7399058474645148,24,13563
925,2021-07-19 02:00:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0868.wav,0.701362230062432,24,13563
926,2021-07-19 02:10:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0485.wav,0.9339649427488835,24,13563
927,2021-07-19 02:20:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0916.wav,0.8546885272813781,24,13563
928,2021-07-19 02:30:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0653.wav,0.8584602700150177,24,13563
929,2021-07-19 02:40:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0425.wav,0.8989816622421269,24,13563
930,2021-07-19 02:50:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0654.wav,0.8997675081568146,24,13563
931,2021-07-19 03:00:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0434.wav,0.8859917707927223,24,13563
932,2021-07-19 03:10:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0152.wav,0.764872847924516,24,13563
933,2021-07-19 03:20:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0675.wav,0.927671692181571,24,13563
934,2021-07-19 03:30:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0184.wav,0.7082306321275621,24,13563
935,2021-07-19 03:40:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0847.wav,0.9769115051230488,24,13563
936,2021-07-19 03:50:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0342.wav,0.9257249918368307,24,13563
937,2021-07-19 04:00:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0507.wav,0.8848230915501445,24,13563
938,2021-07-19 04:10:00,2021-07-19,220300032,A2,/media/LGPsound/anomaly2/clip0218.wav,0.8514020771311341,24,13563
939,2021-07-19 04:20:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0227.wav,0.8478522145517456,24,13563
940,2021-07-19 04:30:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0806.wav,0.8658759524588011,24,13563
941,2021-07-19 04:40:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0306.wav,0.7255736752470021,24,13563
942,2021-07-19 04:50:00,2021-07-19,220300032,A1,/media/LGPsound/anomaly1/clip0813.wav,0.8230981423947747,24,13563
943,2021-07-26 20:00:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0832.wav,0.9482298698271642,24,13748
944,2021-07-26 20:10:00,2021-07-26,220300033,A2,/media/LGPsound/anomaly2/clip0575.wav,0.8080106272628876,24,13748
945,2021-07-26 20:20:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0323.wav,0.7631552332580356,24,13748
946,2021-07-26 20:30:00,2021-07-26,220300033,A2,/media/LGPsound/anomaly2/clip0500.wav,0.9601046418218007,24,13748
947,2021-07-26 20:40:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0260.wav,0.7533699050945832,24,13748
948,2021-07-26 20:50:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0827.wav,0.7218773707048667,24,13748
949,2021-07-26 21:00:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0115.wav,0.8781088617157037,24,13748
950,2021-07-26 21:10:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0086.wav,0.9131628312827922,24,13748
951,2021-07-26 21:20:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0289.wav,0.729487102244113,24,13748
952,2021-07-26 21:30:00,2021-07-26,220300033,A2,/media/LGPsound/anomaly2/clip0885.wav,0.7260488876566714,24,13748
953,2021-07-26 21:40:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0518.wav,0.724810057779172,24,13748
954,2021-07-26 21:50:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0206.wav,0.9073434063951218,24,13748
955,2021-07-26 22:00:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0015.wav,0.8688334604674945,24,13748
956,2021-07-26 22:10:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0612.wav,0.9178513888291207,24,13748
957,2021-07-26 22:20:00,2021-07-26,220300033,A2,/media/LGPsound/anomaly2/clip0902.wav,0.8516490078882942,24,13748
958,2021-07-26 22:30:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0650.wav,0.8228520017808814,24,13748
959,2021-07-26 22:40:00,2021-07-26,220300033,A2,/media/LGPsound/anomaly2/clip0361.wav,0.7616899759564241,24,13748
960,2021-07-26 22:50:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0541.wav,0.8528357240647704,24,13748
961,2021-07-26 23:00:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0223.wav,0.7958684857689218,24,13748
962,2021-07-26 23:10:00,2021-07-26,220300033,A2,/media/LGPsound/anomaly2/clip0340.wav,0.9587882505768365,24,13748
963,2021-07-26 23:20:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0445.wav,0.8175527360590373,24,13748
964,2021-07-26 23:30:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0341.wav,0.7452685828297334,24,13748
965,2021-07-26 23:40:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0217.wav,0.718221173515846,24,13748
966,2021-07-26 23:50:00,2021-07-26,220300033,A1,/media/LGPsound/anomaly1/clip0792.wav,0.9306635712040208,24,13748
967,2021-07-31 01:00:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0597.wav,0.7754023370507871,24,13849
968,2021-07-31 01:10:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0728.wav,0.8330939405825032,24,13849
969,2021-07-31 01:20:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0342.wav,0.8905048818454534,24,13849
970,2021-07-31 01:30:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0910.wav,0.8274020701149329,24,13849
971,2021-07-31 01:40:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0649.wav,0.9491836765005948,24,13849
972,2021-07-31 01:50:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0282.wav,0.9791388296783969,24,13849
973,2021-07-31 02:00:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0756.wav,0.951671192520688,24,13849
974,2021-07-31 02:10:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0016.wav,0.7858496748943464,24,13849
975,2021-07-31 02:20:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0972.wav,0.7959007716315357,24,13849
976,2021-07-31 02:30:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0927.wav,0.9190367561363428,24,13849
977,2021-07-31 02:40:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0425.wav,0.732091790722599,24,13849
978,2021-07-31 02:50:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0094.wav,0.9315263334215568,24,13849
979,2021-07-31 03:00:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0536.wav,0.9333148332393238,24,13849
980,2021-07-31 03:10:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0022.wav,0.7868574100186881,24,13849
981,2021-07-31 03:20:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0041.wav,0.8200981992450095,24,13849
982,2021-07-31 03:30:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0646.wav,0.8971535418398202,24,13849
983,2021-07-31 03:40:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0658.wav,0.8296684820049627,24,13849
984,2021-07-31 03:50:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0592.wav,0.8679402140069914,24,13849
985,2021-07-31 04:00:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0793.wav,0.7320168360925652,24,13849
986,2021-07-31 04:10:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0496.wav,0.8145452384923905,24,13849
987,2021-07-31 04:20:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0394.wav,0.9764208735747228,24,13849
988,2021-07-31 04:30:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0700.wav,0.8219729667092199,24,13849
989,2021-07-31 04:40:00,2021-07-31,220300020,A2,/media/LGPsound/anomaly2/clip0061.wav,0.8469303066966136,24,13849
990,2021-07-31 04:50:00,2021-07-31,220300020,A1,/media/LGPsound/anomaly1/clip0851.wav,0.8277411337303701,24,13849
991,2021-08-01 10:00:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0115.wav,0.7475266827112047,24,13895
992,2021-08-01 10:10:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0408.wav,0.9529488575208467,24,13895
993,2021-08-01 10:20:00,2021-08-01,220300036,A2,/media/LGPsound/anomaly2/clip0421.wav,0.7837463772308209,24,13895
994,2021-08-01 10:30:00,2021-08-01,220300036,A2,/media/LGPsound/anomaly2/clip0571.wav,0.8362157192749629,24,13895
995,2021-08-01 10:40:00,2021-08-01,220300036,A2,/media/LGPsound/anomaly2/clip0539.wav,0.8546881622639145,24,13895
996,2021-08-01 10:50:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0264.wav,0.9091508976736784,24,13895
997,2021-08-01 11:00:00,2021-08-01,220300036,A2,/media/LGPsound/anomaly2/clip0455.wav,0.8001120471176485,24,13895
998,2021-08-01 11:10:00,2021-08-01,220300036,A2,/media/LGPsound/anomaly2/clip0818.wav,0.7689350044127646,24,13895
999,2021-08-01 11:20:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0393.wav,0.9613044906971824,24,13895
1000,2021-08-01 11:30:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0903.wav,0.9611684309488111,24,13895
1001,2021-08-01 11:40:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0712.wav,0.7896295894432567,24,13895
1002,2021-08-01 11:50:00,2021-08-01,220300036,A2,/media/LGPsound/anomaly2/clip0527.wav,0.887484480025634,24,13895
1003,2021-08-01 12:00:00,2021-08-01,220300036,A2,/media/LGPsound/anomaly2/clip0434.wav,0.9676428064464931,24,13895
1004,2021-08-01 12:10:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0652.wav,0.9182110212165268,24,13895
1005,2021-08-01 12:20:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0955.wav,0.7828517008075722,24,13895
1006,2021-08-01 12:30:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0770.wav,0.934193140125709,24,13895
1007,2021-08-01 12:40:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0110.wav,0.8272828035359159,24,13895
1008,2021-08-01 12:50:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0382.wav,0.8144585181976022,24,13895
1009,2021-08-01 13:00:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0106.wav,0.9696113733394033,24,13895
1010,2021-08-01 13:10:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0622.wav,0.7861723222089932,24,13895
1011,2021-08-01 13:20:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0408.wav,0.920163207234771,24,13895
1012,2021-08-01 13:30:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0107.wav,0.750819338431177,24,13895
1013,2021-08-01 13:40:00,2021-08-01,220300036,A2,/media/LGPsound/anomaly2/clip0477.wav,0.9524148554399633,24,13895
1014,2021-08-01 13:50:00,2021-08-01,220300036,A1,/media/LGPsound/anomaly1/clip0151.wav,0.7072907343504378,24,13895
1015,2021-08-03 00:00:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0986.wav,0.8525691592906173,24,13924
1016,2021-08-03 00:10:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0845.wav,0.8725669415320467,24,13924
1017,2021-08-03 00:20:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0356.wav,0.8071354530725954,24,13924
1018,2021-08-03 00:30:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0290.wav,0.926980243481998,24,13924
1019,2021-08-03 00:40:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0501.wav,0.9314706981806069,24,13924
1020,2021-08-03 00:50:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0622.wav,0.9488050881251056,24,13924
1021,2021-08-03 01:00:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0290.wav,0.765172785134367,24,13924
1022,2021-08-03 01:10:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0562.wav,0.8493275604874173,24,13924
1023,2021-08-03 01:20:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0902.wav,0.8828543818137823,24,13924
1024,2021-08-03 01:30:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0008.wav,0.7543400448063329,24,13924
1025,2021-08-03 01:40:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0967.wav,0.705933988160679,24,13924
1026,2021-08-03 01:50:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0245.wav,0.8727727675139364,24,13924
1027,2021-08-03 02:00:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0184.wav,0.8814989592316782,24,13924
1028,2021-08-03 02:10:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0871.wav,0.782517719451926,24,13924
1029,2021-08-03 02:20:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0752.wav,0.8806425334158157,24,13924
1030,2021-08-03 02:30:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0500.wav,0.7555917647075502,24,13924
1031,2021-08-03 02:40:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0653.wav,0.8276720218024034,24,13924
1032,2021-08-03 02:50:00,2021-08-03,220300033,A2,/media/LGPsound/anomaly2/clip0463.wav,0.8803261783011768,24,13924
1033,2021-08-03 03:00:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0855.wav,0.9656021341532427,24,13924
1034,2021-08-03 03:10:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0845.wav,0.8500296380370883,24,13924
1035,2021-08-03 03:20:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0652.wav,0.8866560493592227,24,13924
1036,2021-08-03 03:30:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0077.wav,0.8862088005556161,24,13924
1037,2021-08-03 03:40:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0180.wav,0.7541708793984011,24,13924
1038,2021-08-03 03:50:00,2021-08-03,220300033,A1,/media/LGPsound/anomaly1/clip0221.wav,0.7130765282066046,24,13924
1039,2021-08-03 13:00:00,2021-08-03,220300010,A1,/media/LGPsound/anomaly1/clip0799.wav,0.8909622176758795,24,13936
1040,2021-08-03 13:10:00,2021-08-03,220300010,A1,/media/LGPsound/anomaly1/clip0799.wav,0.9690983251061309,24,13936
1041,2021-08-03 13:20:00,2021-08-03,220300010,A1,/media/LGPsound/anomaly1/clip0550.wav,0.9496547285759044,24,13936
1042,2021-08-03 13:30:00,2021-08-03,220300010,A2,/media/LGPsound/anomaly2/clip0879.wav,0.9196372740156761,24,13936
1043,2021-08-03 13:40:00,2021-08-03,220300010,A2,/media/LGPsound/anomaly2/clip0589.wav,0.8592682685682251,24,13936
1044,2021-08-03 13:50:00,2021-08-03,220300010,A2,/media/LGPsound/anomaly2/clip0399.wav,0.9367808059509757,24,13936
1045,2021-08-03 14:00:00,2021-08-03,220300010,A2,/media/LGPsound/anomaly2/clip0389.wav,0.7096681213650827,24,13936
1046,2021-08-03 14:10:00,2021-08-03,220300010,A1,/media/LGPsound/anomaly1/clip0513.wav,0.9691771350234643,24,13936
1047,2021-08-03 14:20:00,2021-08-03,220300010,A1,/media/LGPsound/anomaly1/clip0227.wav,0.7274434161393304,24,13936
1048,2021-08-03 14:30:00,2021-08-03,220300010,A2,/media/LGPsound/anomaly2/clip0007.wav,0.7979941175675265,24,13936
1049,2021-08-03 14:40:00,2021-08-03,220300010,A1,/media/LGPsound/anomaly1/clip0770.wav,0.9264468081632762,24,13936
1050,2021-08-03 14:50:00,2021-08-03,220300010,A2,/media/LGPsound/anomaly2/clip0858.wav,0.8710385870909715,24,13936
1051,2021-08-03 15:00:00,2021-08-03,220300010,A1,/media/LGPsound/anomaly1/clip0903.wav,0.8082602872643895,24,13936
1052,2021-08-03 15:10:00,2021-08-03,220300010,A2,/media/LGPsound/anomaly2/clip0212.wav,0.7642090946479643,24,13936
1053,2021-08-03 15:20:00,2021-08-03,220300010,A2,/media/LGPsound/anomaly2/clip0847.wav,0.7641435028073972,24,13936
