ID;recStartedAt;recEndedAt;plant;plantSection;funcLocation;equipment;equipmentName;plantCond_ID
9187;2021-01-17 16:00:00;2021-01-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1149
9188;2021-01-17 16:00:00;2021-01-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1149
9189;2021-01-17 16:00:00;2021-01-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1149
9190;2021-01-17 16:00:00;2021-01-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1149
9191;2021-01-17 16:00:00;2021-01-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1149
9192;2021-01-17 16:00:00;2021-01-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1149
9193;2021-01-18 00:00:00;2021-01-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1150
9194;2021-01-18 00:00:00;2021-01-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1150
9195;2021-01-18 00:00:00;2021-01-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1150
9196;2021-01-18 00:00:00;2021-01-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1150
9197;2021-01-18 00:00:00;2021-01-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1150
9198;2021-01-18 00:00:00;2021-01-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1150
9199;2021-01-18 00:00:00;2021-01-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1150
9200;2021-01-18 00:00:00;2021-01-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1150
9201;2021-01-18 08:00:00;2021-01-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1151
9202;2021-01-18 08:00:00;2021-01-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1151
9203;2021-01-18 08:00:00;2021-01-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1151
9204;2021-01-18 08:00:00;2021-01-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1151
9205;2021-01-18 08:00:00;2021-01-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1151
9206;2021-01-18 08:00:00;2021-01-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1151
9207;2021-01-18 08:00:00;2021-01-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1151
9208;2021-01-18 08:00:00;2021-01-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1151
9209;2021-01-18 16:00:00;2021-01-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1152
9210;2021-01-18 16:00:00;2021-01-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1152
9211;2021-01-18 16:00:00;2021-01-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1152
9212;2021-01-18 16:00:00;2021-01-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1152
9213;2021-01-18 16:00:00;2021-01-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1152
9214;2021-01-18 16:00:00;2021-01-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1152
9215;2021-01-18 16:00:00;2021-01-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1152
9216;2021-01-18 16:00:00;2021-01-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1152
9217;2021-01-19 00:00:00;2021-01-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1153
9218;2021-01-19 00:00:00;2021-01-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1153
9219;2021-01-19 00:00:00;2021-01-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1153
9220;2021-01-19 00:00:00;2021-01-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1153
9221;2021-01-19 00:00:00;2021-01-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1153
9222;2021-01-19 00:00:00;2021-01-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1153
9223;2021-01-19 00:00:00;2021-01-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1153
9224;2021-01-19 00:00:00;2021-01-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1153
9225;2021-01-19 08:00:00;2021-01-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1154
9226;2021-01-19 08:00:00;2021-01-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1154
9227;2021-01-19 08:00:00;2021-01-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1154
9228;2021-01-19 08:00:00;2021-01-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1154
9229;2021-01-19 08:00:00;2021-01-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1154
9230;2021-01-19 08:00:00;2021-01-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1154
9231;2021-01-19 08:00:00;2021-01-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1154
9232;2021-01-19 08:00:00;2021-01-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1154
9233;2021-01-19 16:00:00;2021-01-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1155
9234;2021-01-19 16:00:00;2021-01-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1155
9235;2021-01-19 16:00:00;2021-01-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1155
9236;2021-01-19 16:00:00;2021-01-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1155
9237;2021-01-19 16:00:00;2021-01-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1155
9238;2021-01-19 16:00:00;2021-01-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1155
9239;2021-01-19 16:00:00;2021-01-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1155
9240;2021-01-19 16:00:00;2021-01-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1155
9241;2021-01-20 00:00:00;2021-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1156
9242;2021-01-20 00:00:00;2021-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1156
9243;2021-01-20 00:00:00;2021-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1156
9244;2021-01-20 00:00:00;2021-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1156
9245;2021-01-20 00:00:00;2021-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1156
9246;2021-01-20 00:00:00;2021-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1156
9247;2021-01-20 00:00:00;2021-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1156
9248;2021-01-20 00:00:00;2021-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1156
9249;2021-01-20 08:00:00;2021-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1157
9250;2021-01-20 08:00:00;2021-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1157
9251;2021-01-20 08:00:00;2021-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1157
9252;2021-01-20 08:00:00;2021-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1157
9253;2021-01-20 08:00:00;2021-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1157
9254;2021-01-20 08:00:00;2021-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1157
9255;2021-01-20 08:00:00;2021-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1157
9256;2021-01-20 08:00:00;2021-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1157
9257;2021-01-20 16:00:00;2021-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1158
9258;2021-01-20 16:00:00;2021-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1158
9259;2021-01-20 16:00:00;2021-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1158
9260;2021-01-20 16:00:00;2021-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1158
9261;2021-01-20 16:00:00;2021-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1158
9262;2021-01-20 16:00:00;2021-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1158
9263;2021-01-20 16:00:00;2021-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1158
9264;2021-01-20 16:00:00;2021-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1158
9265;2021-01-21 00:00:00;2021-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1159
9266;2021-01-21 00:00:00;2021-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1159
9267;2021-01-21 00:00:00;2021-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1159
9268;2021-01-21 00:00:00;2021-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1159
9269;2021-01-21 00:00:00;2021-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1159
9270;2021-01-21 00:00:00;2021-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1159
9271;2021-01-21 00:00:00;2021-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1159
9272;2021-01-21 00:00:00;2021-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1159
9273;2021-01-21 08:00:00;2021-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1160
9274;2021-01-21 08:00:00;2021-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1160
9275;2021-01-21 08:00:00;2021-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1160
9276;2021-01-21 08:00:00;2021-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1160
9277;2021-01-21 08:00:00;2021-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1160
9278;2021-01-21 08:00:00;2021-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1160
9279;2021-01-21 08:00:00;2021-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1160
9280;2021-01-21 08:00:00;2021-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1160
9281;2021-01-21 16:00:00;2021-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1161
9282;2021-01-21 16:00:00;2021-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1161
9283;2021-01-21 16:00:00;2021-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1161
9284;2021-01-21 16:00:00;2021-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1161
9285;2021-01-21 16:00:00;2021-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1161
9286;2021-01-21 16:00:00;2021-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1161
9287;2021-01-21 16:00:00;2021-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1161
9288;2021-01-21 16:00:00;2021-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1161
9289;2021-01-22 00:00:00;2021-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1162
9290;2021-01-22 00:00:00;2021-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1162
9291;2021-01-22 00:00:00;2021-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1162
9292;2021-01-22 00:00:00;2021-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1162
9293;2021-01-22 00:00:00;2021-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1162
9294;2021-01-22 00:00:00;2021-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1162
9295;2021-01-22 00:00:00;2021-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1162
9296;2021-01-22 00:00:00;2021-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1162
9297;2021-01-22 08:00:00;2021-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1163
9298;2021-01-22 08:00:00;2021-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1163
9299;2021-01-22 08:00:00;2021-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1163
9300;2021-01-22 08:00:00;2021-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1163
9301;2021-01-22 08:00:00;2021-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1163
9302;2021-01-22 08:00:00;2021-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1163
9303;2021-01-22 08:00:00;2021-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1163
9304;2021-01-22 08:00:00;2021-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1163
9305;2021-01-22 16:00:00;2021-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1164
9306;2021-01-22 16:00:00;2021-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1164
9307;2021-01-22 16:00:00;2021-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1164
9308;2021-01-22 16:00:00;2021-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1164
9309;2021-01-22 16:00:00;2021-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1164
9310;2021-01-22 16:00:00;2021-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1164
9311;2021-01-22 16:00:00;2021-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1164
9312;2021-01-22 16:00:00;2021-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1164
9313;2021-01-23 00:00:00;2021-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1165
9314;2021-01-23 00:00:00;2021-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1165
9315;2021-01-23 00:00:00;2021-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1165
9316;2021-01-23 00:00:00;2021-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1165
9317;2021-01-23 00:00:00;2021-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1165
9318;2021-01-23 00:00:00;2021-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1165
9319;2021-01-23 00:00:00;2021-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1165
9320;2021-01-23 00:00:00;2021-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1165
9321;2021-01-23 08:00:00;2021-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1166
9322;2021-01-23 08:00:00;2021-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1166
9323;2021-01-23 08:00:00;2021-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1166
9324;2021-01-23 08:00:00;2021-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1166
9325;2021-01-23 08:00:00;2021-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1166
9326;2021-01-23 08:00:00;2021-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1166
9327;2021-01-23 08:00:00;2021-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1166
9328;2021-01-23 08:00:00;2021-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1166
9329;2021-01-23 16:00:00;2021-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1167
9330;2021-01-23 16:00:00;2021-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1167
9331;2021-01-23 16:00:00;2021-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1167
9332;2021-01-23 16:00:00;2021-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1167
9333;2021-01-23 16:00:00;2021-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1167
9334;2021-01-23 16:00:00;2021-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1167
9335;2021-01-23 16:00:00;2021-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1167
9336;2021-01-23 16:00:00;2021-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1167
9337;2021-01-24 00:00:00;2021-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1168
9338;2021-01-24 00:00:00;2021-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1168
9339;2021-01-24 00:00:00;2021-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1168
9340;2021-01-24 00:00:00;2021-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1168
9341;2021-01-24 00:00:00;2021-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1168
9342;2021-01-24 00:00:00;2021-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1168
9343;2021-01-24 00:00:00;2021-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1168
9344;2021-01-24 00:00:00;2021-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1168
9345;2021-01-24 08:00:00;2021-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1169
9346;2021-01-24 08:00:00;2021-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1169
9347;2021-01-24 08:00:00;2021-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1169
9348;2021-01-24 08:00:00;2021-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;1169
9349;2021-01-24 08:00:00;2021-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;1169
9350;2021-01-24 08:00:00;2021-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;1169
9351;2021-01-24 08:00:00;2021-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;1169
9352;2021-01-24 08:00:00;2021-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;1169
9353;2021-01-24 16:00:00;2021-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;1170
9354;2021-01-24 16:00:00;2021-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;1170
9355;2021-01-24 16:00:00;2021-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;1170
