ID,detectedAt,detectedDate,plant,plantSection,productId,productName,qualityLabel,confidence,image
5533,2021-08-30 18:00:00,2021-08-30,1010,YOH,SG23,LGP,N,0.9072847006301551,/media/cv/00342_NG_Image.bmp
5534,2021-08-30 19:00:00,2021-08-30,1010,YOH,SG23,LGP,N,0.802997426540701,/media/cv/00300_NG_Image.bmp
5535,2021-08-30 20:00:00,2021-08-30,1010,YOH,SG23,LGP,N,0.9145831638444116,/media/cv/00070_NG_Image.bmp
5536,2021-08-30 21:00:00,2021-08-30,1010,YOH,SG23,LGP,N,0.8223617389668384,/media/cv/00005_NG_Image.bmp
5537,2021-08-30 22:00:00,2021-08-30,1010,YOH,SG23,LGP,N,0.9493448794319796,/media/cv/00396_NG_Image.bmp
5538,2021-08-30 23:00:00,2021-08-30,1010,YOH,SG23,LGP,N,0.9687565727285121,/media/cv/00288_NG_Image.bmp
5539,2021-08-31 00:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.9760493713248568,/media/cv/00043_NG_Image.bmp
5540,2021-08-31 04:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.9753473919842245,/media/cv/00107_NG_Image.bmp
5541,2021-08-31 05:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.877765669065393,/media/cv/00361_NG_Image.bmp
5542,2021-08-31 06:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8602512673377191,/media/cv/00242_NG_Image.bmp
5543,2021-08-31 07:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.953177987417903,/media/cv/00326_NG_Image.bmp
5544,2021-08-31 08:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8133366013652465,/media/cv/00121_NG_Image.bmp
5545,2021-08-31 09:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.845887623987434,/media/cv/00085_NG_Image.bmp
5546,2021-08-31 10:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8474084611349795,/media/cv/00298_NG_Image.bmp
5547,2021-08-31 11:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8947556110328676,/media/cv/00235_NG_Image.bmp
5548,2021-08-31 12:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8050938041802005,/media/cv/00077_NG_Image.bmp
5549,2021-08-31 13:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8705681331458632,/media/cv/00382_NG_Image.bmp
5550,2021-08-31 14:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8186040867024289,/media/cv/00343_NG_Image.bmp
5551,2021-08-31 15:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8962520746716032,/media/cv/00064_NG_Image.bmp
5552,2021-08-31 16:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8898837813644814,/media/cv/00121_NG_Image.bmp
5553,2021-08-31 17:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.9078059721641146,/media/cv/00232_NG_Image.bmp
5554,2021-08-31 18:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.9795440602391825,/media/cv/00341_NG_Image.bmp
5555,2021-08-31 19:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.9522517351991643,/media/cv/00230_NG_Image.bmp
5556,2021-08-31 20:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.977004782123272,/media/cv/00121_NG_Image.bmp
5557,2021-08-31 21:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.9548349074018809,/media/cv/00315_NG_Image.bmp
5558,2021-08-31 22:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.9162794787871803,/media/cv/00303_NG_Image.bmp
5559,2021-08-31 23:00:00,2021-08-31,1010,YOH,SG23,LGP,N,0.8538888344399823,/media/cv/00390_NG_Image.bmp
5560,2021-09-01 00:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8160794941383606,/media/cv/00286_NG_Image.bmp
5561,2021-09-01 01:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8717463080899035,/media/cv/00263_NG_Image.bmp
5562,2021-09-01 02:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9570246567826846,/media/cv/00306_NG_Image.bmp
5563,2021-09-01 03:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8790508695986617,/media/cv/00265_NG_Image.bmp
5564,2021-09-01 04:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9201874855699013,/media/cv/00027_NG_Image.bmp
5565,2021-09-01 05:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9185965971880143,/media/cv/00230_NG_Image.bmp
5566,2021-09-01 06:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9032397375774679,/media/cv/00050_NG_Image.bmp
5567,2021-09-01 07:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8096455752657559,/media/cv/00121_NG_Image.bmp
5568,2021-09-01 08:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9598172694619513,/media/cv/00345_NG_Image.bmp
5569,2021-09-01 09:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8841138402812193,/media/cv/00316_NG_Image.bmp
5570,2021-09-01 10:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8585997351371537,/media/cv/00321_NG_Image.bmp
5571,2021-09-01 11:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9388484330692278,/media/cv/00224_NG_Image.bmp
5572,2021-09-01 12:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.885184541151271,/media/cv/00098_NG_Image.bmp
5573,2021-09-01 13:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9766039864128334,/media/cv/00318_NG_Image.bmp
5574,2021-09-01 14:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8682800339427629,/media/cv/00027_NG_Image.bmp
5575,2021-09-01 15:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9461320717631021,/media/cv/00196_NG_Image.bmp
5576,2021-09-01 16:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8357493014729966,/media/cv/00137_NG_Image.bmp
5577,2021-09-01 17:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9110250008790021,/media/cv/00359_NG_Image.bmp
5578,2021-09-01 18:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9345751207754155,/media/cv/00090_NG_Image.bmp
5579,2021-09-01 19:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9465259319836087,/media/cv/00095_NG_Image.bmp
5580,2021-09-01 20:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.8564107393671819,/media/cv/00266_NG_Image.bmp
5581,2021-09-01 21:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9798516727040627,/media/cv/00183_NG_Image.bmp
5582,2021-09-01 22:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9564944760188517,/media/cv/00393_NG_Image.bmp
5583,2021-09-01 23:00:00,2021-09-01,1010,YOH,SG23,LGP,N,0.9625031144178072,/media/cv/00394_NG_Image.bmp
5584,2021-09-02 00:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.9710439462624878,/media/cv/00354_NG_Image.bmp
5585,2021-09-02 01:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8285547946187767,/media/cv/00090_NG_Image.bmp
5586,2021-09-02 02:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8059365145260248,/media/cv/00013_NG_Image.bmp
5587,2021-09-02 03:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8421829481343969,/media/cv/00035_NG_Image.bmp
5588,2021-09-02 04:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8528816928319762,/media/cv/00405_NG_Image.bmp
5589,2021-09-02 05:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.9121862339817469,/media/cv/00038_NG_Image.bmp
5590,2021-09-02 06:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8499456448808764,/media/cv/00084_NG_Image.bmp
5591,2021-09-02 07:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8134911680580713,/media/cv/00187_NG_Image.bmp
5592,2021-09-02 08:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.9196089424678722,/media/cv/00284_NG_Image.bmp
5593,2021-09-02 09:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8402525086778663,/media/cv/00134_NG_Image.bmp
5594,2021-09-02 10:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.9223320148565913,/media/cv/00327_NG_Image.bmp
5595,2021-09-02 11:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.945086970988918,/media/cv/00309_NG_Image.bmp
5596,2021-09-02 12:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.894343089718025,/media/cv/00134_NG_Image.bmp
5597,2021-09-02 13:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8917726216652101,/media/cv/00353_NG_Image.bmp
5598,2021-09-02 14:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.9342124521755576,/media/cv/00362_NG_Image.bmp
5599,2021-09-02 15:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8363176044093522,/media/cv/00391_NG_Image.bmp
5600,2021-09-02 16:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.965277822737852,/media/cv/00401_NG_Image.bmp
5601,2021-09-02 17:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.850413288146313,/media/cv/00126_NG_Image.bmp
5602,2021-09-02 18:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.9511664937579533,/media/cv/00315_NG_Image.bmp
5603,2021-09-02 19:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8607748463006479,/media/cv/00357_NG_Image.bmp
5604,2021-09-02 20:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8620111866079905,/media/cv/00231_NG_Image.bmp
5605,2021-09-02 21:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.9256504945028454,/media/cv/00203_NG_Image.bmp
5606,2021-09-02 22:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.9230625236445408,/media/cv/00332_NG_Image.bmp
5607,2021-09-02 23:00:00,2021-09-02,1010,YOH,SG23,LGP,N,0.8515961571374936,/media/cv/00177_NG_Image.bmp
5608,2021-09-03 00:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8088000163542752,/media/cv/00223_NG_Image.bmp
5609,2021-09-03 01:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8907152848493517,/media/cv/00062_NG_Image.bmp
5610,2021-09-03 02:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9133472770293926,/media/cv/00390_NG_Image.bmp
5611,2021-09-03 03:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.863822642305564,/media/cv/00204_NG_Image.bmp
5612,2021-09-03 04:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9432866450689273,/media/cv/00073_NG_Image.bmp
5613,2021-09-03 05:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9776484338868106,/media/cv/00281_NG_Image.bmp
5614,2021-09-03 06:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9225729815127742,/media/cv/00178_NG_Image.bmp
5615,2021-09-03 07:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8663317531779322,/media/cv/00019_NG_Image.bmp
5616,2021-09-03 08:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9283475490958811,/media/cv/00215_NG_Image.bmp
5617,2021-09-03 09:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8271463344978449,/media/cv/00408_NG_Image.bmp
5618,2021-09-03 10:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8856397026669284,/media/cv/00303_NG_Image.bmp
5619,2021-09-03 11:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9114683577695593,/media/cv/00266_NG_Image.bmp
5620,2021-09-03 15:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9608246364690322,/media/cv/00397_NG_Image.bmp
5621,2021-09-03 16:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8989993597666854,/media/cv/00013_NG_Image.bmp
5622,2021-09-03 17:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8223653986471927,/media/cv/00118_NG_Image.bmp
5623,2021-09-03 18:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8229560904228392,/media/cv/00352_NG_Image.bmp
5624,2021-09-03 19:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.854477955145113,/media/cv/00154_NG_Image.bmp
5625,2021-09-03 20:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9431718927838862,/media/cv/00054_NG_Image.bmp
5626,2021-09-03 21:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9536921753093593,/media/cv/00115_NG_Image.bmp
5627,2021-09-03 22:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.9724764990943762,/media/cv/00312_NG_Image.bmp
5628,2021-09-03 23:00:00,2021-09-03,1010,YOH,SG23,LGP,N,0.8449325797545124,/media/cv/00028_NG_Image.bmp
5629,2021-09-04 00:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.9282929510795316,/media/cv/00236_NG_Image.bmp
5630,2021-09-04 01:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8509822086773122,/media/cv/00120_NG_Image.bmp
5631,2021-09-04 02:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8716722030756792,/media/cv/00048_NG_Image.bmp
5632,2021-09-04 03:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.879216358896134,/media/cv/00059_NG_Image.bmp
5633,2021-09-04 04:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8315206272133885,/media/cv/00191_NG_Image.bmp
5634,2021-09-04 05:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.9518498511761978,/media/cv/00349_NG_Image.bmp
5635,2021-09-04 06:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.942823643345716,/media/cv/00014_NG_Image.bmp
5636,2021-09-04 10:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8092224940869039,/media/cv/00037_NG_Image.bmp
5637,2021-09-04 11:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8227429370706059,/media/cv/00186_NG_Image.bmp
5638,2021-09-04 12:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.9607586278367193,/media/cv/00234_NG_Image.bmp
5639,2021-09-04 13:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8808513910900132,/media/cv/00047_NG_Image.bmp
5640,2021-09-04 14:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8791250052381747,/media/cv/00253_NG_Image.bmp
5641,2021-09-04 15:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.9439987768735272,/media/cv/00420_NG_Image.bmp
5642,2021-09-04 16:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8073438828631274,/media/cv/00301_NG_Image.bmp
5643,2021-09-04 17:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.9776060444498681,/media/cv/00153_NG_Image.bmp
5644,2021-09-04 18:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8628008592872672,/media/cv/00021_NG_Image.bmp
5645,2021-09-04 19:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.9791319292818457,/media/cv/00395_NG_Image.bmp
5646,2021-09-04 20:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.802210427325538,/media/cv/00218_NG_Image.bmp
5647,2021-09-04 21:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.8248168438165528,/media/cv/00112_NG_Image.bmp
5648,2021-09-04 22:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.9226765565668419,/media/cv/00128_NG_Image.bmp
5649,2021-09-04 23:00:00,2021-09-04,1010,YOH,SG23,LGP,N,0.954057155845117,/media/cv/00261_NG_Image.bmp
5650,2021-09-05 00:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.8265277502585169,/media/cv/00199_NG_Image.bmp
5651,2021-09-05 01:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.8874756307037569,/media/cv/00064_NG_Image.bmp
5652,2021-09-05 02:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.8273368069321843,/media/cv/00396_NG_Image.bmp
5653,2021-09-05 03:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.8412928688424887,/media/cv/00407_NG_Image.bmp
5654,2021-09-05 04:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9765846110448244,/media/cv/00039_NG_Image.bmp
5655,2021-09-05 05:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9745867223176405,/media/cv/00369_NG_Image.bmp
5656,2021-09-05 06:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9571233631030442,/media/cv/00387_NG_Image.bmp
5657,2021-09-05 07:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9463098420341822,/media/cv/00309_NG_Image.bmp
5658,2021-09-05 08:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9736103132026378,/media/cv/00234_NG_Image.bmp
5659,2021-09-05 09:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.8926871755154512,/media/cv/00369_NG_Image.bmp
5660,2021-09-05 10:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9540045506678521,/media/cv/00056_NG_Image.bmp
5661,2021-09-05 11:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9177056767036722,/media/cv/00397_NG_Image.bmp
5662,2021-09-05 12:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9596821814310965,/media/cv/00157_NG_Image.bmp
5663,2021-09-05 13:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.8226897104972389,/media/cv/00216_NG_Image.bmp
5664,2021-09-05 14:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9721406820439886,/media/cv/00067_NG_Image.bmp
5665,2021-09-05 15:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9592468443308263,/media/cv/00032_NG_Image.bmp
5666,2021-09-05 16:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9172439475601031,/media/cv/00350_NG_Image.bmp
5667,2021-09-05 17:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9571756774653334,/media/cv/00125_NG_Image.bmp
5668,2021-09-05 18:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9428023095038283,/media/cv/00232_NG_Image.bmp
5669,2021-09-05 19:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.826811274107634,/media/cv/00200_NG_Image.bmp
5670,2021-09-05 20:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.8777375407481236,/media/cv/00413_NG_Image.bmp
5671,2021-09-05 21:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.8511405216769057,/media/cv/00235_NG_Image.bmp
5672,2021-09-05 22:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9274731910472843,/media/cv/00389_NG_Image.bmp
5673,2021-09-05 23:00:00,2021-09-05,1010,YOH,SG23,LGP,N,0.9572273303401735,/media/cv/00264_NG_Image.bmp
5674,2021-09-06 00:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8368251914759949,/media/cv/00158_NG_Image.bmp
5675,2021-09-06 01:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9459959181665927,/media/cv/00371_NG_Image.bmp
5676,2021-09-06 02:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9233997608056114,/media/cv/00184_NG_Image.bmp
5677,2021-09-06 03:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9318209155223749,/media/cv/00282_NG_Image.bmp
5678,2021-09-06 04:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8543151994799463,/media/cv/00094_NG_Image.bmp
5679,2021-09-06 05:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8247231157793559,/media/cv/00366_NG_Image.bmp
5680,2021-09-06 06:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.92964242884847,/media/cv/00326_NG_Image.bmp
5681,2021-09-06 07:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8395537667248759,/media/cv/00334_NG_Image.bmp
5682,2021-09-06 08:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9392543401692584,/media/cv/00130_NG_Image.bmp
5683,2021-09-06 09:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9682088189093074,/media/cv/00063_NG_Image.bmp
5684,2021-09-06 10:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9625935181767209,/media/cv/00278_NG_Image.bmp
5685,2021-09-06 11:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8304148378519957,/media/cv/00076_NG_Image.bmp
5686,2021-09-06 12:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.873830477703851,/media/cv/00067_NG_Image.bmp
5687,2021-09-06 13:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9311168786360557,/media/cv/00160_NG_Image.bmp
5688,2021-09-06 14:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8457158402928191,/media/cv/00036_NG_Image.bmp
5689,2021-09-06 15:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.910734025992746,/media/cv/00256_NG_Image.bmp
5690,2021-09-06 16:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9524142795152639,/media/cv/00230_NG_Image.bmp
5691,2021-09-06 17:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8412072390180966,/media/cv/00393_NG_Image.bmp
5692,2021-09-06 18:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9064805143788542,/media/cv/00354_NG_Image.bmp
5693,2021-09-06 19:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9680334857292816,/media/cv/00055_NG_Image.bmp
5694,2021-09-06 20:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8293233725760975,/media/cv/00013_NG_Image.bmp
5695,2021-09-06 21:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.9333046354932126,/media/cv/00231_NG_Image.bmp
5696,2021-09-06 22:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8977941539552071,/media/cv/00150_NG_Image.bmp
5697,2021-09-06 23:00:00,2021-09-06,1010,YOH,SG23,LGP,N,0.8332606757715697,/media/cv/00092_NG_Image.bmp
5698,2021-09-07 00:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8793825216992316,/media/cv/00360_NG_Image.bmp
5699,2021-09-07 01:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8424821068195693,/media/cv/00242_NG_Image.bmp
5700,2021-09-07 02:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8203670300309281,/media/cv/00101_NG_Image.bmp
5701,2021-09-07 03:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8003785256463032,/media/cv/00349_NG_Image.bmp
5702,2021-09-07 04:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8584014842262138,/media/cv/00129_NG_Image.bmp
5703,2021-09-07 05:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9687900915085976,/media/cv/00215_NG_Image.bmp
5704,2021-09-07 06:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9392660069246414,/media/cv/00398_NG_Image.bmp
5705,2021-09-07 07:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8317250375144103,/media/cv/00148_NG_Image.bmp
5706,2021-09-07 08:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9572272099647882,/media/cv/00064_NG_Image.bmp
5707,2021-09-07 09:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8052357720474694,/media/cv/00297_NG_Image.bmp
5708,2021-09-07 10:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.841631872365394,/media/cv/00088_NG_Image.bmp
5709,2021-09-07 11:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.930423326533522,/media/cv/00238_NG_Image.bmp
5710,2021-09-07 12:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9398255410072799,/media/cv/00265_NG_Image.bmp
5711,2021-09-07 13:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8359772397341992,/media/cv/00208_NG_Image.bmp
5712,2021-09-07 14:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8738408811677904,/media/cv/00120_NG_Image.bmp
5713,2021-09-07 15:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8179663441975701,/media/cv/00202_NG_Image.bmp
5714,2021-09-07 16:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9587038620499875,/media/cv/00290_NG_Image.bmp
5715,2021-09-07 17:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8284541447006669,/media/cv/00245_NG_Image.bmp
5716,2021-09-07 18:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.913252140395835,/media/cv/00022_NG_Image.bmp
5717,2021-09-07 19:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.8805189352771198,/media/cv/00230_NG_Image.bmp
5718,2021-09-07 20:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9179946975258504,/media/cv/00385_NG_Image.bmp
5719,2021-09-07 21:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9191534288445021,/media/cv/00137_NG_Image.bmp
5720,2021-09-07 22:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9748221260294733,/media/cv/00373_NG_Image.bmp
5721,2021-09-07 23:00:00,2021-09-07,1010,YOH,SG23,LGP,N,0.9278801529531042,/media/cv/00221_NG_Image.bmp
5722,2021-09-08 00:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9250873730946766,/media/cv/00210_NG_Image.bmp
5723,2021-09-08 01:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9117990884135855,/media/cv/00211_NG_Image.bmp
5724,2021-09-08 02:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9553915140530734,/media/cv/00128_NG_Image.bmp
5725,2021-09-08 03:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.8199185570225476,/media/cv/00028_NG_Image.bmp
5726,2021-09-08 04:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.8096183981599999,/media/cv/00340_NG_Image.bmp
5727,2021-09-08 05:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9192990241184937,/media/cv/00184_NG_Image.bmp
5728,2021-09-08 06:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9118602635504599,/media/cv/00333_NG_Image.bmp
5729,2021-09-08 07:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9460917784651648,/media/cv/00318_NG_Image.bmp
5730,2021-09-08 08:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.8684472255944681,/media/cv/00346_NG_Image.bmp
5731,2021-09-08 09:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.955444338647611,/media/cv/00108_NG_Image.bmp
5732,2021-09-08 10:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.8397280737184776,/media/cv/00360_NG_Image.bmp
5733,2021-09-08 11:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9342531746271486,/media/cv/00041_NG_Image.bmp
5734,2021-09-08 12:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.8694151050990022,/media/cv/00222_NG_Image.bmp
5735,2021-09-08 13:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9365023016874907,/media/cv/00405_NG_Image.bmp
5736,2021-09-08 14:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.9244168009915928,/media/cv/00068_NG_Image.bmp
5737,2021-09-08 15:00:00,2021-09-08,1010,YOH,SG23,LGP,N,0.8460974649992683,/media/cv/00347_NG_Image.bmp
